Ano;Mes;Dia;Data;P;URd ;UR13;FMA;Classes
1944;3;9;09/03/1944;0;72;47,27929027;6,082122575;3
1944;3;10;10/03/1944;0;69;43,78526995;8,36599567;4
1944;3;11;11/03/1944;0;66;40,56793607;10,8309966;4
1944;3;12;12/03/1944;0;74;49,77401995;12,84007684;4
1944;3;13;13/03/1944;5,800000191;87;69,80792555;5,136030735;3
1944;3;14;14/03/1944;80,30000305;81;59,66982409;0;1
1944;3;15;15/03/1944;0;72;47,27929027;2,115090972;2
1944;3;16;16/03/1944;0;77;53,78306482;3,974412309;3
1944;3;17;17/03/1944;10,69999981;80;58,13688224;0,794882462;1
1944;3;18;18/03/1944;16,10000038;83;62,86512218;0;1
1944;3;19;19/03/1944;5,5;65;39,55313899;0;1
1944;3;20;20/03/1944;0;65;39,55313899;2,528244345;2
1944;3;21;21/03/1944;0;66;40,56793607;4,993245272;3
1944;3;22;22/03/1944;0;72;47,27929027;7,108336244;3
1944;3;23;23/03/1944;0;64;38,56586861;9,701302605;4
1944;3;24;24/03/1944;0;66;40,56793607;12,16630353;4
1944;3;25;25/03/1944;0;76;52,40980318;14,07434352;4
1944;3;26;26/03/1944;0;66;40,56793607;16,53934444;4
1944;3;27;27/03/1944;0;64;38,56586861;19,1323108;4
1944;3;28;28/03/1944;0;65;39,55313899;21,66055515;5
1944;3;29;29/03/1944;0;66;40,56793607;24,12555607;5
1944;3;30;30/03/1944;0;63;37,60537824;26,78475018;5
1944;3;31;31/03/1944;0;63;37,60537824;29,44394428;5
1944;4;1;01/04/1944;0,400000006;71;46,08244557;31,613968;5
1944;4;2;02/04/1944;0,400000006;78;55,19461522;33,42573894;5
1944;4;3;03/04/1944;0;56;31,57318393;36,59298366;5
1944;4;4;04/04/1944;0;71;46,08244557;38,76300738;5
1944;4;5;05/04/1944;0;65;39,55313899;41,29125172;5
1944;4;6;06/04/1944;0;69;43,78526995;43,57512482;5
1944;4;7;07/04/1944;0;68;42,68320166;45,91796688;5
1944;4;8;08/04/1944;0;64;38,56586861;48,51093324;5
1944;4;9;09/04/1944;0;64;38,56586861;51,1038996;5
1944;4;10;10/04/1944;3,700000048;70;44,91806567;35,77272972;5
1944;4;11;11/04/1944;2,400000095;78;55,19461522;25,0409108;5
1944;4;12;12/04/1944;0;74;49,77401995;27,04999104;5
1944;4;13;13/04/1944;0;74;49,77401995;29,05907129;5
1944;4;14;14/04/1944;0;74;49,77401995;31,06815153;5
1944;4;15;15/04/1944;4;80;58,13688224;21,74770607;5
1944;4;16;16/04/1944;0;71;46,08244557;23,91772979;5
1944;4;17;17/04/1944;7,599999905;68;42,68320166;9,567091916;4
1944;4;18;18/04/1944;0;69;43,78526995;11,85096501;4
1944;4;19;19/04/1944;0;76;52,40980318;13,75900499;4
1944;4;20;20/04/1944;4,099999905;82;61,24550685;9,631303496;4
1944;4;21;21/04/1944;0,400000006;75;51,0737917;11,58925486;4
1944;4;22;22/04/1944;0;64;38,56586861;14,18222122;4
1944;4;23;23/04/1944;0;71;46,08244557;16,35224494;4
1944;4;24;24/04/1944;0;60;34,87742111;19,21942941;4
1944;4;25;25/04/1944;0;63;37,60537824;21,87862351;5
1944;4;26;26/04/1944;0;61;35,76185162;24,6748993;5
1944;4;27;27/04/1944;0;61;35,76185162;27,47117509;5
1944;4;28;28/04/1944;0;64;38,56586861;30,06414145;5
1944;4;29;29/04/1944;0;63;37,60537824;32,72333556;5
1944;4;30;30/04/1944;0;68;42,68320166;35,06617761;5
1944;5;1;01/05/1944;0;66;40,56793607;37,53117854;5
1944;5;2;02/05/1944;0;73;48,50950492;39,59263021;5
1944;5;3;03/05/1944;0;69;43,78526995;41,87650331;5
1944;5;4;04/05/1944;0;71;46,08244557;44,04652703;5
1944;5;5;05/05/1944;0;67;41,61102733;46,44973614;5
1944;5;6;06/05/1944;0;66;40,56793607;48,91473706;5
1944;5;7;07/05/1944;0;63;37,60537824;51,57393117;5
1944;5;8;08/05/1944;0;66;40,56793607;54,03893209;5
1944;5;9;09/05/1944;0;62;36,67094148;56,76588689;5
1944;5;10;10/05/1944;0;72;47,27929027;58,88097787;5
1944;5;11;11/05/1944;0,300000012;74;49,77401995;60,89005811;5
1944;5;12;12/05/1944;0;71;46,08244557;63,06008183;5
1944;5;13;13/05/1944;0;71;46,08244557;65,23010555;5
1944;5;14;14/05/1944;0;68;42,68320166;67,57294761;5
1944;5;15;15/05/1944;0;74;49,77401995;69,58202785;5
1944;5;16;16/05/1944;0,100000001;69;43,78526995;71,86590094;5
1944;5;17;17/05/1944;0;72;47,27929027;73,98099191;5
1944;5;18;18/05/1944;0;66;40,56793607;76,44599284;5
1944;5;19;19/05/1944;0;68;42,68320166;78,7888349;5
1944;5;20;20/05/1944;0;53;29,32290759;82,19913791;5
1944;5;21;21/05/1944;0;75;51,0737917;84,15708927;5
1944;5;22;22/05/1944;0;70;44,91806567;86,38336501;5
1944;5;23;23/05/1944;0;64;38,56586861;88,97633137;5
1944;5;24;24/05/1944;0;57;32,36548697;92,06604234;5
1944;5;25;25/05/1944;0;67;41,61102733;94,46925145;5
1944;5;26;26/05/1944;0,5;73;48,50950492;96,53070312;5
1944;5;27;27/05/1944;0;70;44,91806567;98,75697886;5
1944;5;28;28/05/1944;0;64;38,56586861;101,3499452;5
1944;5;29;29/05/1944;0;60;34,87742111;104,2171297;5
1944;5;30;30/05/1944;0;59;34,01698105;107,1568379;5
1944;5;31;31/05/1944;0;57;32,36548697;110,2465489;5
1944;6;1;01/06/1944;0;55;30,80237236;113,4930521;5
1944;6;2;02/06/1944;0;54;30,05246929;116,8205657;5
1944;6;3;03/06/1944;0;49;26,59726112;120,5803513;5
1944;6;4;04/06/1944;0;79;56,64552192;122,3457159;5
1944;6;5;05/06/1944;3,099999905;82;61,24550685;85,64200115;5
1944;6;6;06/06/1944;0;74;49,77401995;87,65108139;5
1944;6;7;07/06/1944;0;79;56,64552192;89,416446;5
1944;6;8;08/06/1944;0;66;40,56793607;91,88144693;5
1944;6;9;09/06/1944;0;70;44,91806567;94,10772267;5
1944;6;10;10/06/1944;0;74;49,77401995;96,11680291;5
1944;6;11;11/06/1944;0;60;34,87742111;98,98398738;5
1944;6;12;12/06/1944;0;55;30,80237236;102,2304906;5
1944;6;13;13/06/1944;0;64;38,56586861;104,8234569;5
1944;6;14;14/06/1944;0;70;44,91806567;107,0497327;5
1944;6;15;15/06/1944;0;59;34,01698105;109,9894409;5
1944;6;16;16/06/1944;0;61;35,76185162;112,7857167;5
1944;6;17;17/06/1944;0;61;35,76185162;115,5819925;5
1944;6;18;18/06/1944;0;73;48,50950492;117,6434442;5
1944;6;19;19/06/1944;5,099999905;76;52,40980318;47,05737767;5
1944;6;20;20/06/1944;0;75;51,0737917;49,01532903;5
1944;6;21;21/06/1944;0;60;34,87742111;51,8825135;5
1944;6;22;22/06/1944;0;52;28,61313548;55,37741185;5
1944;6;23;23/06/1944;0;42;22,49265066;59,82330849;5
1944;6;24;24/06/1944;0;50;27,2508274;63,49292184;5
1944;6;25;25/06/1944;0;50;27,2508274;67,16253519;5
1944;6;26;26/06/1944;0;63;37,60537824;69,82172929;5
1944;6;27;27/06/1944;2,700000048;86;67,99998448;48,8752105;5
1944;6;28;28/06/1944;2,200000048;69;43,78526995;51,1590836;5
1944;6;29;29/06/1944;0;49;26,59726112;54,91886922;5
1944;6;30;30/06/1944;0;51;27,92261616;58,50019554;5
1944;7;1;01/07/1944;0;63;37,60537824;61,15938964;5
1944;7;2;02/07/1944;0;65;39,55313899;63,68763398;5
1944;7;3;03/07/1944;0;54;30,05246929;67,01514758;5
1944;7;4;04/07/1944;0;51;27,92261616;70,59647389;5
1944;7;5;05/07/1944;0;61;35,76185162;73,39274968;5
1944;7;6;06/07/1944;0,200000003;59;34,01698105;76,33245794;5
1944;7;7;07/07/1944;2,5;67;41,61102733;53,43272056;5
1944;7;8;08/07/1944;0;72;47,27929027;55,54781153;5
1944;7;9;09/07/1944;0;68;42,68320166;57,89065358;5
1944;7;10;10/07/1944;0;73;48,50950492;59,95210526;5
1944;7;11;11/07/1944;0;77;53,78306482;61,81142659;5
1944;7;12;12/07/1944;0;70;44,91806567;64,03770234;5
1944;7;13;13/07/1944;0;69;43,78526995;66,32157543;5
1944;7;14;14/07/1944;0;72;47,27929027;68,4366664;5
1944;7;15;15/07/1944;0;56;31,57318393;71,60391112;5
1944;7;16;16/07/1944;0;54;30,05246929;74,93142471;5
1944;7;17;17/07/1944;0;53;29,32290759;78,34172772;5
1944;7;18;18/07/1944;0;49;26,59726112;82,10151334;5
1944;7;19;19/07/1944;0;55;30,80237236;85,34801653;5
1944;7;20;20/07/1944;0;64;38,56586861;87,94098289;5
1944;7;21;21/07/1944;0;61;35,76185162;90,73725868;5
1944;7;22;22/07/1944;0;51;27,92261616;94,318585;5
1944;7;23;23/07/1944;0;71;46,08244557;96,48860872;5
1944;7;24;24/07/1944;0;66;40,56793607;98,95360965;5
1944;7;25;25/07/1944;0;56;31,57318393;102,1208544;5
1944;7;26;26/07/1944;0;48;25,96142303;105,9727233;5
1944;7;27;27/07/1944;0;46;24,74102095;110,0145937;5
1944;7;28;28/07/1944;0;49;26,59726112;113,7743794;5
1944;7;29;29/07/1944;0;58;33,17988071;116,788254;5
1944;7;30;30/07/1944;0;44;23,5859285;121,0280701;5
1944;7;31;31/07/1944;0;51;27,92261616;124,6093964;5
1944;8;1;01/08/1944;0;55;30,80237236;127,8558996;5
1944;8;2;02/08/1944;0;56;31,57318393;131,0231443;5
1944;8;3;03/08/1944;0;48;25,96142303;134,8750133;5
1944;8;4;04/08/1944;0;50;27,2508274;138,5446266;5
1944;8;5;05/08/1944;0;47;25,34283225;142,4905155;5
1944;8;6;06/08/1944;0;47;25,34283225;146,4364044;5
1944;8;7;07/08/1944;0;41;21,96815143;150,9884488;5
1944;8;8;08/08/1944;0;48;25,96142303;154,8403177;5
1944;8;9;09/08/1944;0;45;24,15553397;158,9801558;5
1944;8;10;10/08/1944;0;46;24,74102095;163,0220262;5
1944;8;11;11/08/1944;0;38;20,47848381;167,9052003;5
1944;8;12;12/08/1944;0;56;31,57318393;171,072445;5
1944;8;13;13/08/1944;0;54;30,05246929;174,3999586;5
1944;8;14;14/08/1944;0;44;23,5859285;178,6397747;5
1944;8;15;15/08/1944;0;38;20,47848381;183,5229487;5
1944;8;16;16/08/1944;0;51;27,92261616;187,104275;5
1944;8;17;17/08/1944;0;54;30,05246929;190,4317886;5
1944;8;18;18/08/1944;0;53;29,32290759;193,8420916;5
1944;8;19;19/08/1944;0;66;40,56793607;196,3070925;5
1944;8;20;20/08/1944;0;67;41,61102733;198,7103017;5
1944;8;21;21/08/1944;0;59;34,01698105;201,6500099;5
1944;8;22;22/08/1944;0;44;23,5859285;205,889826;5
1944;8;23;23/08/1944;0;36;19,55150041;211,004523;5
1944;8;24;24/08/1944;0;39;20,96144869;215,7751856;5
1944;8;25;25/08/1944;0;40;21,45787942;220,4354784;5
1944;8;26;26/08/1944;0;41;21,96815143;224,9875228;5
1944;8;27;27/08/1944;0;42;22,49265066;229,4334194;5
1944;8;28;28/08/1944;0;35;19,10678082;234,6671634;5
1944;8;29;29/08/1944;0;61;35,76185162;237,4634392;5
1944;8;30;30/08/1944;0;61;35,76185162;240,259715;5
1944;8;31;31/08/1944;0;55;30,80237236;243,5062182;5
1944;9;1;01/09/1944;0;66;40,56793607;245,9712191;5
1944;9;2;02/09/1944;0;68;42,68320166;248,3140612;5
1944;9;3;03/09/1944;0;75;51,0737917;250,2720126;5
1944;9;4;04/09/1944;0,5;57;32,36548697;253,3617235;5
1944;9;5;05/09/1944;0;50;27,2508274;257,0313369;5
1944;9;6;06/09/1944;0;36;19,55150041;262,1460338;5
1944;9;7;07/09/1944;4,400000095;82;61,24550685;183,5022237;5
1944;9;8;08/09/1944;0,300000012;61;35,76185162;186,2984995;5
1944;9;9;09/09/1944;0;42;22,49265066;190,7443961;5
1944;9;10;10/09/1944;0;48;25,96142303;194,5962651;5
1944;9;11;11/09/1944;0;39;20,96144869;199,3669277;5
1944;9;12;12/09/1944;0;35;19,10678082;204,6006718;5
1944;9;13;13/09/1944;0;35;19,10678082;209,8344158;5
1944;9;14;14/09/1944;0;33;18,2532039;215,3129061;5
1944;9;15;15/09/1944;0;37;20,0086195;220,3107521;5
1944;9;16;16/09/1944;0;42;22,49265066;224,7566488;5
1944;9;17;17/09/1944;0;63;37,60537824;227,4158429;5
1944;9;18;18/09/1944;0;60;34,87742111;230,2830273;5
1944;9;19;19/09/1944;0;59;34,01698105;233,2227356;5
1944;9;20;20/09/1944;0;45;24,15553397;237,3625737;5
1944;9;21;21/09/1944;0;36;19,55150041;242,4772707;5
1944;9;22;22/09/1944;0;42;22,49265066;246,9231673;5
1944;9;23;23/09/1944;0;39;20,96144869;251,6938299;5
1944;9;24;24/09/1944;0;35;19,10678082;256,927574;5
1944;9;25;25/09/1944;0;50;27,2508274;260,5971873;5
1944;9;26;26/09/1944;0;66;40,56793607;263,0621882;5
1944;9;27;27/09/1944;6,5;81;59,66982409;105,2248753;5
1944;9;28;28/09/1944;1,600000024;58;33,17988071;108,2387499;5
1944;9;29;29/09/1944;0;50;27,2508274;111,9083633;5
1944;9;30;30/09/1944;0;31;17,44530602;117,6405642;5
1944;10;1;01/10/1944;0;57;32,36548697;120,7302752;5
1944;10;2;02/10/1944;0;29;16,68064268;126,725248;5
1944;10;3;03/10/1944;0;34;18,67412438;132,0802515;5
1944;10;4;04/10/1944;0;47;25,34283225;136,0261403;5
1944;10;5;05/10/1944;0;23;14,62353543;142,864432;5
1944;10;6;06/10/1944;0;30;17,05771762;148,726881;5
1944;10;7;07/10/1944;0;49;26,59726112;152,4866666;5
1944;10;8;08/10/1944;0;53;29,32290759;155,8969696;5
1944;10;9;09/10/1944;0;46;24,74102095;159,93884;5
1944;10;10;10/10/1944;0;47;25,34283225;163,8847289;5
1944;10;11;11/10/1944;0;54;30,05246929;167,2122425;5
1944;10;12;12/10/1944;0;70;44,91806567;169,4385182;5
1944;10;13;13/10/1944;4,199999809;69;43,78526995;118,6069628;5
1944;10;14;14/10/1944;45,40000153;58;33,17988071;0;1
1944;10;15;15/10/1944;0;43;23,03177377;4,341827989;3
1944;10;16;16/10/1944;0;80;58,13688224;6,061906469;3
1944;10;17;17/10/1944;30;60;34,87742111;0;1
1944;10;18;18/10/1944;0;56;31,57318393;3,167244717;3
1944;10;19;19/10/1944;29,89999962;73;48,50950492;0;1
1944;10;20;20/10/1944;4,400000095;65;39,55313899;0;1
1944;10;21;21/10/1944;0;51;27,92261616;3,581326314;3
1944;10;22;22/10/1944;0;51;27,92261616;7,162652628;3
1944;10;23;23/10/1944;0;37;20,0086195;12,16049868;4
1944;10;24;24/10/1944;0;41;21,96815143;16,71254305;4
1944;10;25;25/10/1944;0;59;34,01698105;19,6522513;4
1944;10;26;26/10/1944;8;89;73,57643812;7,860900522;3
1944;10;27;27/10/1944;3,299999952;68;42,68320166;5,502630365;3
1944;10;28;28/10/1944;37,20000076;73;48,50950492;0;1
1944;10;29;29/10/1944;9,5;75;51,0737917;0;1
1944;10;30;30/10/1944;11,60000038;70;44,91806567;0;1
1944;10;31;31/10/1944;0;61;35,76185162;2,796275793;2
1944;11;1;01/11/1944;0;52;28,61313548;6,291174144;3
1944;11;2;02/11/1944;0;64;38,56586861;8,884140506;4
1944;11;3;03/11/1944;3,900000095;80;58,13688224;6,218898354;3
1944;11;4;04/11/1944;0;60;34,87742111;9,08608282;4
1944;11;5;05/11/1944;1,5;86;67,99998448;10,55667139;4
1944;11;6;06/11/1944;10,80000019;83;62,86512218;2,111334278;2
1944;11;7;07/11/1944;7,199999809;95;86,20929044;0,844533711;1
1944;11;8;08/11/1944;29,39999962;81;59,66982409;0;1
1944;11;9;09/11/1944;4,400000095;65;39,55313899;0;1
1944;11;10;10/11/1944;0;58;33,17988071;3,013874609;3
1944;11;11;11/11/1944;0;50;27,2508274;6,683487959;3
1944;11;12;12/11/1944;0;58;33,17988071;9,697362568;4
1944;11;13;13/11/1944;4,099999905;74;49,77401995;6,788153798;3
1944;11;14;14/11/1944;11,80000019;89;73,57643812;1,35763076;2
1944;11;15;15/11/1944;37,20000076;77;53,78306482;0;1
1944;11;16;16/11/1944;0,300000012;57;32,36548697;3,089710965;3
1944;11;17;17/11/1944;0;61;35,76185162;5,885986758;3
1944;11;18;18/11/1944;0;45;24,15553397;10,02582486;4
1944;11;19;19/11/1944;0;60;34,87742111;12,89300933;4
1944;11;20;20/11/1944;0;66;40,56793607;15,35801026;4
1944;11;21;21/11/1944;38,20000076;71;46,08244557;0;1
1944;11;22;22/11/1944;0;61;35,76185162;2,796275793;2
1944;11;23;23/11/1944;0;92;79,63245938;4,052045121;3
1944;11;24;24/11/1944;24,39999962;73;48,50950492;0;1
1944;11;25;25/11/1944;0;92;79,63245938;1,255769328;2
1944;11;26;26/11/1944;58,5;83;62,86512218;0;1
1944;11;27;27/11/1944;28,39999962;69;43,78526995;0;1
1944;11;28;28/11/1944;0;65;39,55313899;2,528244345;2
1944;11;29;29/11/1944;0;61;35,76185162;5,324520138;3
1944;11;30;30/11/1944;0;70;44,91806567;7,550795881;3
1944;12;1;01/12/1944;0;65;39,55313899;10,07904023;4
1944;12;2;02/12/1944;111,1999969;91;77,55802471;0;1
1944;12;3;03/12/1944;18,89999962;95;86,20929044;0;1
1944;12;4;04/12/1944;11,19999981;80;58,13688224;0;1
1944;12;5;05/12/1944;0;71;46,08244557;2,170023721;2
1944;12;6;06/12/1944;0;61;35,76185162;4,966299514;3
1944;12;7;07/12/1944;0;58;33,17988071;7,980174123;3
1944;12;8;08/12/1944;0;55;30,80237236;11,22667731;4
1944;12;9;09/12/1944;0;69;43,78526995;13,5105504;4
1944;12;10;10/12/1944;7,599999905;77;53,78306482;5,404220162;3
1944;12;11;11/12/1944;0;56;31,57318393;8,571464879;4
1944;12;12;12/12/1944;0;46;24,74102095;12,61333527;4
1944;12;13;13/12/1944;0;52;28,61313548;16,10823362;4
1944;12;14;14/12/1944;0;44;23,5859285;20,34804975;5
1944;12;15;15/12/1944;0;43;23,03177377;24,68987773;5
1944;12;16;16/12/1944;0;53;29,32290759;28,10018074;5
1944;12;17;17/12/1944;1,5;75;51,0737917;30,05813211;5
1944;12;18;18/12/1944;0;58;33,17988071;33,07200672;5
1944;12;19;19/12/1944;0;48;25,96142303;36,92387569;5
1944;12;20;20/12/1944;0;50;27,2508274;40,59348904;5
1944;12;21;21/12/1944;0;60;34,87742111;43,46067351;5
1944;12;22;22/12/1944;0;45;24,15553397;47,60051162;5
1944;12;23;23/12/1944;1,100000024;71;46,08244557;49,77053534;5
1944;12;24;24/12/1944;2,799999952;74;49,77401995;34,83937474;5
1944;12;25;25/12/1944;0;63;37,60537824;37,49856884;5
1944;12;26;26/12/1944;4,400000095;68;42,68320166;26,24899819;5
1944;12;27;27/12/1944;0;62;36,67094148;28,97595299;5
1944;12;28;28/12/1944;0;60;34,87742111;31,84313745;5
1944;12;29;29/12/1944;0;51;27,92261616;35,42446377;5
1944;12;30;30/12/1944;0;54;30,05246929;38,75197736;5
1944;12;31;31/12/1944;0;49;26,59726112;42,51176298;5
1945;1;1;01/01/1945;0;58;33,17988071;45,52563759;5
1945;1;2;02/01/1945;53,40000153;79;56,64552192;0;1
1945;1;3;03/01/1945;1,299999952;77;53,78306482;1,859321337;2
1945;1;4;04/01/1945;0,600000024;82;61,24550685;3,492094175;3
1945;1;5;05/01/1945;0;80;58,13688224;5,212172654;3
1945;1;6;06/01/1945;13,10000038;89;73,57643812;0;1
1945;1;7;07/01/1945;34,40000153;85;66,24108438;0;1
1945;1;8;08/01/1945;6,5;66;40,56793607;0;1
1945;1;9;09/01/1945;0;60;34,87742111;2,867184466;2
1945;1;10;10/01/1945;0;58;33,17988071;5,881059075;3
1945;1;11;11/01/1945;0;62;36,67094148;8,608013878;4
1945;1;12;12/01/1945;0;60;34,87742111;11,47519834;4
1945;1;13;13/01/1945;0;68;42,68320166;13,8180404;4
1945;1;14;14/01/1945;0;63;37,60537824;16,4772345;4
1945;1;15;15/01/1945;0;62;36,67094148;19,2041893;4
1945;1;16;16/01/1945;0;75;51,0737917;21,16214067;5
1945;1;17;17/01/1945;56,40000153;84;64,529895;0;1
1945;1;18;18/01/1945;2,599999905;64;38,56586861;0;1
1945;1;19;19/01/1945;0;89;73,57643812;1,359130756;2
1945;1;20;20/01/1945;28,20000076;82;61,24550685;0;1
1945;1;21;21/01/1945;0;77;53,78306482;1,859321337;2
1945;1;22;22/01/1945;4,199999809;74;49,77401995;1,301524936;2
1945;1;23;23/01/1945;0,200000003;62;36,67094148;4,028479739;3
1945;1;24;24/01/1945;0;71;46,08244557;6,198503459;3
1945;1;25;25/01/1945;2,900000095;63;37,60537824;4,338952422;3
1945;1;26;26/01/1945;0;59;34,01698105;7,278660676;3
1945;1;27;27/01/1945;15,19999981;86;67,99998448;0;1
1945;1;28;28/01/1945;36,20000076;84;64,529895;0;1
1945;1;29;29/01/1945;4,199999809;81;59,66982409;0;1
1945;1;30;30/01/1945;0,600000024;91;77,55802471;1,289357231;2
1945;1;31;31/01/1945;62;96;88,52493638;0;1
1945;2;1;01/02/1945;23,39999962;91;77,55802471;0;1
1945;2;2;02/02/1945;22,10000038;79;56,64552192;0;1
1945;2;3;03/02/1945;0;80;58,13688224;1,720078479;2
1945;2;4;04/02/1945;0;72;47,27929027;3,835169451;3
1945;2;5;05/02/1945;0;85;66,24108438;5,344806574;3
1945;2;6;06/02/1945;11,80000019;80;58,13688224;1,068961315;2
1945;2;7;07/02/1945;20,60000038;82;61,24550685;0;1
1945;2;8;08/02/1945;11,10000038;76;52,40980318;0;1
1945;2;9;09/02/1945;0,100000001;68;42,68320166;2,342842057;2
1945;2;10;10/02/1945;0;70;44,91806567;4,5691178;3
1945;2;11;11/02/1945;0,400000006;70;44,91806567;6,795393542;3
1945;2;12;12/02/1945;9,100000381;73;48,50950492;2,718157417;2
1945;2;13;13/02/1945;0,100000001;70;44,91806567;4,944433159;3
1945;2;14;14/02/1945;0;67;41,61102733;7,34764227;3
1945;2;15;15/02/1945;0;62;36,67094148;10,07459707;4
1945;2;16;16/02/1945;0;73;48,50950492;12,13604874;4
1945;2;17;17/02/1945;0,800000012;84;64,529895;13,68571809;4
1945;2;18;18/02/1945;12,80000019;86;67,99998448;2,737143617;2
1945;2;19;19/02/1945;10,60000038;81;59,66982409;0,547428723;1
1945;2;20;20/02/1945;0;88;71,66627495;1,942785188;2
1945;2;21;21/02/1945;39;83;62,86512218;0;1
1945;2;22;22/02/1945;13,30000019;89;73,57643812;0;1
1945;2;23;23/02/1945;64,40000153;83;62,86512218;0;1
1945;2;24;24/02/1945;17,10000038;64;38,56586861;0;1
1945;2;25;25/02/1945;0;66;40,56793607;2,465000926;2
1945;2;26;26/02/1945;0;68;42,68320166;4,807842984;3
1945;2;27;27/02/1945;0;77;53,78306482;6,667164321;3
1945;2;28;28/02/1945;0;74;49,77401995;8,676244562;4
1945;3;1;01/03/1945;0;71;46,08244557;10,84626828;4
1945;3;2;02/03/1945;0;79;56,64552192;12,6116329;4
1945;3;3;03/03/1945;0,600000024;68;42,68320166;14,95447496;4
1945;3;4;04/03/1945;0;71;46,08244557;17,12449868;4
1945;3;5;05/03/1945;0;70;44,91806567;19,35077442;4
1945;3;6;06/03/1945;0;76;52,40980318;21,2588144;5
1945;3;7;07/03/1945;0,400000006;80;58,13688224;22,97889288;5
1945;3;8;08/03/1945;0;86;67,99998448;24,44948145;5
1945;3;9;09/03/1945;9,5;87;69,80792555;9,779792581;4
1945;3;10;10/03/1945;2,599999905;78;55,19461522;6,845854807;3
1945;3;11;11/03/1945;0;68;42,68320166;9,188696864;4
1945;3;12;12/03/1945;0;56;31,57318393;12,35594158;4
1945;3;13;13/03/1945;0;63;37,60537824;15,01513568;4
1945;3;14;14/03/1945;0;80;58,13688224;16,73521416;4
1945;3;15;15/03/1945;0,100000001;85;66,24108438;18,24485128;4
1945;3;16;16/03/1945;14,39999962;61;35,76185162;0;1
1945;3;17;17/03/1945;0;65;39,55313899;2,528244345;2
1945;3;18;18/03/1945;0;64;38,56586861;5,121210707;3
1945;3;19;19/03/1945;0;68;42,68320166;7,464052764;3
1945;3;20;20/03/1945;0;90;75,53985973;8,787857181;4
1945;3;21;21/03/1945;36,79999924;73;48,50950492;0;1
1945;3;22;22/03/1945;0;69;43,78526995;2,283873095;2
1945;3;23;23/03/1945;0;71;46,08244557;4,453896816;3
1945;3;24;24/03/1945;0;72;47,27929027;6,568987788;3
1945;3;25;25/03/1945;1;79;56,64552192;8,334352403;4
1945;3;26;26/03/1945;12,19999981;87;69,80792555;1,666870481;2
1945;3;27;27/03/1945;7,900000095;74;49,77401995;0,666748192;1
1945;3;28;28/03/1945;0;67;41,61102733;3,069957303;3
1945;3;29;29/03/1945;0;66;40,56793607;5,534958229;3
1945;3;30;30/03/1945;0;68;42,68320166;7,877800287;3
1945;3;31;31/03/1945;0;74;49,77401995;9,886880528;4
1945;4;1;01/04/1945;0;83;62,86512218;11,47758769;4
1945;4;2;02/04/1945;0;64;38,56586861;14,07055405;4
1945;4;3;03/04/1945;0;79;56,64552192;15,83591867;4
1945;4;4;04/04/1945;0;77;53,78306482;17,69524;4
1945;4;5;05/04/1945;3,099999905;70;44,91806567;12,386668;4
1945;4;6;06/04/1945;0;64;38,56586861;14,97963436;4
1945;4;7;07/04/1945;0;67;41,61102733;17,38284347;4
1945;4;8;08/04/1945;0;68;42,68320166;19,72568553;4
1945;4;9;09/04/1945;0;66;40,56793607;22,19068646;5
1945;4;10;10/04/1945;0;68;42,68320166;24,53352851;5
1945;4;11;11/04/1945;0;81;59,66982409;26,20941748;5
1945;4;12;12/04/1945;0;73;48,50950492;28,27086916;5
1945;4;13;13/04/1945;0;69;43,78526995;30,55474225;5
1945;4;14;14/04/1945;0;66;40,56793607;33,01974318;5
1945;4;15;15/04/1945;0;66;40,56793607;35,4847441;5
1945;4;16;16/04/1945;0;65;39,55313899;38,01298845;5
1945;4;17;17/04/1945;0;70;44,91806567;40,23926419;5
1945;4;18;18/04/1945;0;64;38,56586861;42,83223055;5
1945;4;19;19/04/1945;0;87;69,80792555;44,26473265;5
