"nome";"data";"ppt";"t_max";"t_med";"t_min";"ur_med";"pa_med";"rad";"pto_med";"v_dir";"v_max";"v_med"
"A726";2013-11-10;3,4;33,9;25,51;16,8;58,33;946,42;30,15;;;6,4;1,01
"A726";2013-11-11;0,6;35,8;26,81;18,1;61,17;944,45;27,31;;;15,3;2,2
"A726";2013-11-12;0;30;25,71;21,6;73,12;945,76;19,53;;;12,8;1,84
"A726";2013-11-13;0;30;24,78;20,8;58;950,56;30,6;;;14,1;4,55
"A726";2013-11-14;0;31;22,71;15,4;45;952,01;30,17;;;11,1;3,19
"A726";2013-11-15;0;32,8;24,1;15,2;58,42;950,15;29,82;;;14,1;1,71
"A726";2013-11-16;0;31,3;23,86;18,2;66,33;948,5;17,18;;;11,7;1,85
"A726";2013-11-17;0;28,3;22,81;19,7;73,42;948,88;23,28;;;10;3,26
"A726";2013-11-18;0;29,3;22,9;16,5;67,46;949,07;21,51;;;8,9;1,96
"A726";2013-11-19;0;32,7;25,01;18,2;67,75;949,09;24,18;;;9,4;1,81
"A726";2013-11-20;2;32,9;25,2;18,8;67,67;949,78;24,5;;;8,9;1,59
"A726";2013-11-21;4;33,6;24,83;19,7;70,54;948,33;19,87;;;15,6;1,9
"A726";2013-11-22;9,2;23,6;21,14;19,3;93,33;946,52;7,94;;;10,4;1,97
"A726";2013-11-23;5;21,9;20,06;18,8;93,92;947,42;6,57;;;11,1;3,12
"A726";2013-11-24;1,8;25,6;20,86;17,9;86,96;948,99;10,56;;;10,4;3,13
"A726";2013-11-25;2;24,3;21,25;19,3;91,04;950,4;10,92;;;8;2,1
"A726";2013-11-26;0;28,1;22,26;17,7;82,29;946,76;19,3;;;8,7;1,62
"A726";2013-11-27;0;30,1;23,31;17,6;74,04;943,6;23,33;;;8,2;1,19
"A726";2013-11-28;0;33;25,73;18,4;66,75;943,86;31,28;;;8,5;1,57
"A726";2013-11-29;32,2;34;27,21;18,9;59,88;946,1;25,87;;;18,9;2,32
"A726";2013-11-30;3,4;31;24,05;20,2;80,38;949,22;22,86;;;12,4;2,67
"A726";2013-12-01;0;30,4;24,66;21,2;72,79;949,59;22,06;;;10,8;3,26
"A726";2013-12-02;0;31,1;24,93;20,2;73,12;947,3;23,72;;;10,9;2,52
"A726";2013-12-03;0;32,9;26,55;21,1;64,12;946,37;30,86;;;10,1;2,26
"A726";2013-12-04;0;34,5;27,21;19;55;946,34;30,16;;;11,7;2,39
"A726";2013-12-05;42,4;34,9;27,11;19,2;;945,5;25,05;;;22,4;2,79
"A726";2013-12-06;0;30,6;23,77;18,5;;946,59;28,08;;;10,4;2,53
"A726";2013-12-07;0;31,2;23,82;18,2;72,75;947,67;23,44;;;11,2;2,32
"A726";2013-12-08;10,2;31,2;24,73;20,3;;948,38;25,9;;;10,6;1,82
"A726";2013-12-09;0;33,4;26,85;21;69,88;947,64;27,01;;;10,5;1,91
"A726";2013-12-10;14,6;29,3;23,83;20,8;;946,67;11,69;;;11;1,82
"A726";2013-12-11;0;26,8;23,36;20,7;83,62;945,99;12,19;;;10,4;2,79
"A726";2013-12-12;0;28,1;22,63;18,2;72,67;947,23;20,34;;;10;3,49
"A726";2013-12-13;0;;;;;;26,42;;;8,5;2,1
"A726";2013-12-14;0;30;23,55;17,5;71,33;947,17;21,18;;;8,1;1,25
"A726";2013-12-15;0;32,1;25,98;20,2;58,79;946,19;25,92;;;9,6;1,52
"A726";2013-12-16;0;31,5;24,73;18,5;62,71;945,43;28,17;;;11,4;2,35
"A726";2013-12-17;0;30,4;23,21;16,5;57,08;945,15;31,67;;;11,1;3,75
"A726";2013-12-18;0;31,4;22,63;15,4;61,83;944,47;29,52;;;15,6;2,38
"A726";2013-12-19;0;31,4;23,84;17,5;63,42;944,52;27,92;;;11;3
"A726";2013-12-20;0;31,3;24,43;18,6;64,17;943,75;21,95;;;13;3,37
"A726";2013-12-21;0,2;30,5;23,95;18,6;66,04;944,29;21,09;;;9,7;3,06
"A726";2013-12-22;0;31,2;24,59;18,4;64,42;944,24;22,15;;;11,3;2,83
"A726";2013-12-23;1,2;29,4;24,18;19,9;69,88;944,8;19,39;;;9,5;2,85
"A726";2013-12-24;1,2;29,5;23,59;20,2;77,92;945,52;18,77;;;6,3;1,48
"A726";2013-12-25;0,2;27,4;24,25;21,8;87,46;947,12;14,34;;;8;1,18
"A726";2013-12-26;22,6;33,6;26,51;21,2;75,62;947,88;26,14;;;4,6;0,61
"A726";2013-12-27;0;35,6;29,04;21,7;51,58;946,89;28,66;;;6,8;1,35
"A726";2013-12-28;0,4;31,8;27,09;22,6;69,21;947,32;18,92;;;13;2,12
"A726";2013-12-29;10;31,1;23,89;21;89,92;947,75;20,5;;;18,3;1,36
"A726";2013-12-30;22,4;28,5;23,76;21;92,5;947,16;13,05;;;9,5;1,17
"A726";2013-12-31;1,8;30;24,93;21,7;81,88;947,42;25,03;;;12;2,27
"A726";2014-01-01;10;30,5;25,68;20,8;;947,64;18,76;;;17,1;1,62
"A726";2014-01-02;3,4;31,5;24,62;20,8;;946,89;20,72;;;7,4;1,36
"A726";2014-01-03;1,2;34;26,44;20,9;77,04;946,81;22,28;;;11,9;1,57
"A726";2014-01-04;14;34;26,57;19,8;;949,73;25,65;;;18,6;2,34
"A726";2014-01-05;1,8;32,9;24,66;20,6;79,08;951,36;25,81;;;12,9;2,2
"A726";2014-01-06;0,4;33;25,62;20,2;70,96;950,59;28,19;;;10,5;2,11
"A726";2014-01-07;0;33,4;25,79;18,7;62,29;949,83;27,03;;;10,8;1,74
"A726";2014-01-08;0;32,7;26,26;18,9;61,42;948,83;27,96;;;8,3;1,77
"A726";2014-01-09;0;34,3;26,98;20,4;59,75;948,91;29,2;;;8,6;1,86
"A726";2014-01-10;0;34,1;26,98;20;58;949,03;28,71;;;7,2;1,63
"A726";2014-01-11;0;33,9;26,41;20,2;64,5;949,68;22,38;;;11,1;1,67
"A726";2014-01-12;3,2;31,3;23,83;20;77,21;951,57;17,51;;;16,2;1,53
"A726";2014-01-13;28,2;27,6;22,66;17,7;;952,93;14,02;;;9;1,82
"A726";2014-01-14;0,2;31,9;24,19;19;;952,05;23,64;;;9,5;1,18
"A726";2014-01-15;3,6;31,8;23,78;18,9;78,96;950,89;22,72;;;10,8;1,45
"A726";2014-01-16;0;26,7;22,56;19;;950,43;16,93;;;13,3;2,07
"A726";2014-01-17;16,8;30,8;23,96;19;;950,18;27,41;;;14,1;1,62
"A726";2014-01-18;0,2;;;;;;25,38;;;8,9;1,38
"A726";2014-01-19;0;31,9;24,8;18,2;65,42;949,31;30,88;;;10,5;2,08
"A726";2014-01-20;0;33,4;25,89;18,7;63,38;948,21;29,89;;;9,8;1,17
"A726";2014-01-21;0;32,3;26,72;20,9;62,92;948,9;29,53;;;9,6;2,03
"A726";2014-01-22;0;31,7;26,64;21,6;67,88;950,02;25,35;;;10,3;1,58
"A726";2014-01-23;0;32,2;26,34;22,2;68,67;950,13;26,15;;;10,3;2,5
"A726";2014-01-24;0;33,6;26,57;21,4;68,88;948,33;25,53;;;9,7;2,22
"A726";2014-01-25;0;33,2;25,57;19,1;67,83;948,14;27,49;;;8;1,48
"A726";2014-01-26;0,2;34,7;27,92;21,9;60,33;948,92;26,58;;;21,9;2,45
"A726";2014-01-27;3,4;34,3;26,74;19,8;64,79;951,12;28,02;;;16,5;1,78
"A726";2014-01-28;0;33,6;26,5;19,8;62,88;951,56;29,57;;;7,9;1,89
"A726";2014-01-29;0;34,5;27,05;18,6;49,62;951,52;31,06;;;9,3;1,39
"A726";2014-01-30;0;34,7;27,21;17,6;49,21;951,02;29,4;;;6,8;1,27
"A726";2014-01-31;0;35,5;27,87;18,9;51,62;950,38;26,13;;;6,9;0,96
"A726";2014-02-01;0;35,6;28,47;20,6;43,46;949,81;29,6;;;7,9;2,26
"A726";2014-02-02;0;35,5;28,64;21,3;46,29;948,77;30;;;8,6;1,34
"A726";2014-02-03;0;35,6;28,99;21,7;47,21;948,13;29,55;;;8,5;1,7
"A726";2014-02-04;0;36,3;29,13;21,8;44,12;948,89;29,33;;;9,1;1,57
"A726";2014-02-05;0;;;;;;25,33;;;11,6;1,7
"A726";2014-02-06;0,6;35,9;28,46;20,4;55,38;949,15;27,84;;;8,7;1,43
"A726";2014-02-07;0;36,6;28,94;19,5;44,46;949,98;30,16;;;8;1,8
"A726";2014-02-08;10,4;35,7;28,04;21,5;53,42;949,45;30,1;;;17,8;1,78
"A726";2014-02-09;0;36,1;27,67;20;49,92;949,36;29,7;;;9,8;1,79
"A726";2014-02-10;0;36,1;28,35;21,4;50,58;949,43;27,08;;;10,6;1,56
"A726";2014-02-11;0;35,3;28,93;22,5;48,25;948,88;24,73;;;12,7;2,35
"A726";2014-02-12;0,8;32,9;26,69;22,4;61,46;948,1;19,29;;;10,3;2,32
"A726";2014-02-13;0;34;26,54;19,2;60,25;946,35;23,78;;;10,7;1,67
"A726";2014-02-14;13,6;31,6;25,17;20,2;71,17;947,6;19,78;;;9,9;1,14
"A726";2014-02-15;6,2;25,4;22,15;20,3;90,79;950,49;10,19;;;8,3;1,75
"A726";2014-02-16;4,2;26,9;22,74;20,4;87,38;950,34;14,54;;;8,4;2,17
"A726";2014-02-17;0,4;29,1;23,57;20;80,54;949,72;17,12;;;9,7;2,61
"A726";2014-02-18;0;31,3;24,23;18,7;66,71;949,67;28,24;;;14,1;4,18
"A726";2014-02-19;0;32;24,53;18,2;55,12;949,94;30,01;;;11,3;3,15
"A726";2014-02-20;0;33,2;25,22;17,9;60,79;949,1;28,9;;;10,6;2,05
"A726";2014-02-21;0;33,3;26,02;19,4;65,62;948,89;22,62;;;8;1,81
"A726";2014-02-22;0,2;30,9;25,32;21;68,75;949,85;23,48;;;9,4;2,16
"A726";2014-02-23;3;32,8;23,9;19,6;78,62;949,93;21,08;;;12,5;1,39
"A726";2014-02-24;1,6;29,1;23,22;19,9;86,08;950,83;20,02;;;10,3;2,33
"A726";2014-02-25;1,6;31,8;24,14;20,4;79,88;950,67;18,29;;;7;1,18
"A726";2014-02-26;0;34,1;25,36;18,4;68;949,2;25,36;;;10,3;1,85
"A726";2014-02-27;0,4;34,5;26,17;20,1;69,21;946,84;22,08;;;10,5;1,31
"A726";2014-02-28;10,6;29,8;24,11;20,1;78,88;947;16,62;;;9,6;1,23
"A726";2014-03-01;15,6;29,8;23,24;18,5;;947,4;23,45;;;11,7;2,1
"A726";2014-03-02;0;30,9;23,92;18,3;;948,19;24,39;;;12,8;1,31
"A726";2014-03-03;0;31,7;24,95;20,4;68,88;949,17;21,77;;;13,3;3,18
"A726";2014-03-04;0;31,9;24,97;19,7;70,33;949,85;22,56;;;12,4;2,17
"A726";2014-03-05;29,4;24,4;22,05;20,7;;950,66;7,04;;;6,9;0,96
"A726";2014-03-06;0,4;30,9;23,91;18,9;;948,89;23,55;;;7,1;1,32
"A726";2014-03-07;12,2;30,2;24,23;19,6;79,17;948,31;25,07;;;17,7;1,7
"A726";2014-03-08;9;29,4;22,41;18,6;;947,71;22,88;;;10;1,18
"A726";2014-03-09;0,6;31,1;24,1;18,4;;948,18;26,85;;;7,5;1,17
"A726";2014-03-10;0;32,3;24,26;17,3;;948,92;25,98;;;13,1;1,4
"A726";2014-03-11;0,4;31,2;24,57;19,8;74,42;949,08;20,7;;;12,5;1,71
"A726";2014-03-12;42,4;28,5;21,98;20,1;;951,8;10,44;;;8;1,58
"A726";2014-03-13;0;29,2;23,61;20,1;85,12;952,35;15,46;;;7,9;1,34
"A726";2014-03-14;0;32,7;25,27;19,1;;950,45;26,77;;;10,5;1,4
"A726";2014-03-15;0;32,8;25,98;19,5;71,5;949,62;27,38;;;8,6;1,26
"A726";2014-03-16;0;33;26,97;20,3;;948,9;27,17;;;8,8;1,29
"A726";2014-03-17;0;32,7;26,13;19,4;67,33;949,24;25,16;;;7,3;1,27
"A726";2014-03-18;0;32,4;25,7;18,8;68,17;949,6;21,77;;;7,1;1,33
"A726";2014-03-19;0;31,2;24,52;19,1;73,67;948,97;23,8;;;10,8;1,36
"A726";2014-03-20;4,6;31,8;24,62;19,4;77,46;946,75;19,7;;;12,8;2,02
"A726";2014-03-21;11,6;29,7;23,42;20;89,08;948,27;15,41;;;16,1;1,48
"A726";2014-03-22;0,8;28,7;22,7;19,5;;950,54;14,47;;;8,2;0,61
"A726";2014-03-23;0;26,3;22,29;19,7;79,71;952,05;17,81;;;11,7;4,43
"A726";2014-03-24;0;27,6;21,81;17,8;75,25;952,6;20,07;;;7,6;2,89
"A726";2014-03-25;0;29,5;22,34;16,1;;953,44;23,45;;;10,9;2,66
"A726";2014-03-26;0;29,6;22,62;17,3;71,08;953,75;23,08;;;10,9;3,13
"A726";2014-03-27;0;;;;;;22,34;;;10,8;2,45
"A726";2014-03-28;0;31,2;24;17,8;70,79;950,91;24,46;;;10,8;2
"A726";2014-03-29;0;31,2;24,38;18,1;70,29;949,73;21,2;;;9,8;1,49
"A726";2014-03-30;0;26,7;23,36;19,8;82,12;949,76;9,98;;;8,4;1,76
"A726";2014-03-31;3,8;30,1;23,44;20,2;;951,32;14,18;;;7,8;0,63
"A726";2014-04-01;2;30,9;24,64;20,3;;951,38;23,16;;;10,1;1,43
"A726";2014-04-02;0,4;;;;;;19,9;;;9,9;2
"A726";2014-04-03;0;30,9;24,01;18,3;;949,9;20,02;;;10,4;1,95
"A726";2014-04-04;0;;;;;;20,34;;;11,1;3,73
"A726";2014-04-05;0;31,2;24,26;17,9;64,04;953,39;23,66;;;10,7;2,34
"A726";2014-04-06;0;31,8;23,77;16,5;;952,57;24,06;;;10,8;1,32
"A726";2014-04-07;0;32,6;24,45;17,5;63,75;950,13;22,93;;;7;1,14
"A726";2014-04-08;0;32,9;24,72;16,7;64,08;948,8;22,95;;;7,1;1,22
"A726";2014-04-09;0;32,7;24,05;17,1;69,71;948,37;17,12;;;12,5;1,42
"A726";2014-04-10;0;30,1;23,76;18,4;72,12;949,47;13,64;;;7,9;1,36
"A726";2014-04-11;0;32,2;24,66;18,2;72,04;950,17;19,29;;;7,9;1,5
"A726";2014-04-12;1,2;32,6;25,48;20,1;75,33;949,14;17,87;;;11,7;2,42
"A726";2014-04-13;1,4;27,3;23,27;20,8;88,62;950,48;10,64;;;7,5;1,14
"A726";2014-04-14;1;24,3;21,72;19,7;83,54;951,77;9,19;;;10;3,4
"A726";2014-04-15;2,8;22,1;19,3;17;92,04;952,38;6,78;;;10,6;2,48
"A726";2014-04-16;0,4;26,4;21,4;17,6;87,54;951,25;14,64;;;6,4;1,45
"A726";2014-04-17;0;29,1;22,25;16,4;;951,05;20,18;;;8,3;1,26
"A726";2014-04-18;0,2;30,6;22,64;15,9;;949,9;21,3;;;8;1,4
"A726";2014-04-19;0;31,7;23,38;16,2;72,04;950,23;20,15;;;6,1;1,25
"A726";2014-04-20;0;29,5;23,22;18,4;75;951,31;17,23;;;12,1;1,88
"A726";2014-04-21;0;29,1;22,69;17,2;76,17;951,51;20,5;;;8,1;1,62
"A726";2014-04-22;12,4;23,4;20,2;18;;950,66;7,12;;;10,1;2,27
"A726";2014-04-23;0,2;23,9;19,5;16,5;;951,54;7,77;;;4,7;0,89
"A726";2014-04-24;2,8;25,5;20,51;17;;952,25;14,15;;;7,3;2
"A726";2014-04-25;0;26,1;20,13;15,4;77,21;951,09;19,79;;;10,5;2,73
"A726";2014-04-26;0;24,9;18,79;13,6;;952,09;20,05;;;10,6;2,77
"A726";2014-04-27;0;24,7;17,87;11,9;72,83;954,12;20,16;;;10,9;2,68
"A726";2014-04-28;0;25;18,31;12,5;69,71;955,84;20,84;;;9,6;3,31
"A726";2014-04-29;0;25,9;18,23;10,6;;954,45;21,01;;;9;1,17
"A726";2014-04-30;0;26,5;17,71;10,2;69,17;950,98;18,44;;;9,9;2,04
"A726";2014-05-01;0;26,2;20,17;13,8;60,33;949,18;15,31;;;12,5;3,06
"A726";2014-05-02;0;26,7;20,2;13,4;73,12;952,55;14,45;;;4,3;0,39
"A726";2014-05-03;0;27,6;20,41;14,3;;954,66;17,06;;;4,3;0,43
"A726";2014-05-04;0;28,7;20,57;12,6;;953,93;20,13;;;8,7;1,11
"A726";2014-05-05;0;29,2;20,54;12,6;69,21;952,33;17,98;;;6,3;1,39
"A726";2014-05-06;0;29,5;20,96;13,6;71,21;952,45;16,47;;;4,6;0,73
"A726";2014-05-07;0;30,2;21,04;15;73,71;953,36;12,99;;;5,5;0,74
"A726";2014-05-08;0;29,7;21,18;13,7;;952,02;19,11;;;9,3;2,01
"A726";2014-05-09;0;27;20,69;14,3;72,17;949,01;16,35;;;11,4;1,51
"A726";2014-05-10;0;24,6;18,71;14,4;67,25;951,9;19,58;;;10;3,1
"A726";2014-05-11;0;26;19,04;13,5;67,58;954,59;19,39;;;11,8;3,7
"A726";2014-05-12;0;26,3;18,28;10,6;;953,62;18,42;;;7,6;1,15
"A726";2014-05-13;0;27,5;19,21;12,1;68;952,35;17,22;;;6,8;1,42
"A726";2014-05-14;0;27,7;19,23;12,2;70,25;952,71;14,56;;;7,3;1,4
"A726";2014-05-15;0;27,6;19,73;11,8;70,04;952,86;17,35;;;7,6;1,19
"A726";2014-05-16;0;28;19,11;11;67,33;950,9;15,88;;;6,3;0,91
"A726";2014-05-17;0;27,4;21,06;16,3;70,79;951,88;14,41;;;9;1,9
"A726";2014-05-18;0;26,7;20,54;15,6;75,75;951,58;11,78;;;8,3;1,13
"A726";2014-05-19;0;27,7;19,91;13,2;73,62;952,48;16,51;;;7,3;1,11
"A726";2014-05-20;0;28,1;19,38;10,6;;952,38;17,53;;;8,4;0,9
"A726";2014-05-21;0;30,3;20,23;12,1;65,25;949,35;15,75;;;11,2;1,72
"A726";2014-05-22;4;29,5;22,36;18;62,62;948,46;9,45;;;15,9;2,56
"A726";2014-05-23;32,6;23,1;19,75;18;;951,75;6,33;;;10,2;0,72
"A726";2014-05-24;1,8;20,4;17,98;16,2;;952,84;4,92;;;8;1,52
"A726";2014-05-25;0,6;20,7;17,39;15,4;;952,16;5,89;;;7,1;0,96
"A726";2014-05-26;0;23;18,32;16;;950,76;8,06;;;9,5;2,03
"A726";2014-05-27;0;18,8;14,33;10,2;;954,28;9,66;;;6,5;0,97
"A726";2014-05-28;0,2;20,8;15,82;11,6;;954,34;9,54;;;6,9;1,6
"A726";2014-05-29;0;;;;;;15,15;;;9;1,97
"A726";2014-05-30;0;25;16,95;9,7;;954,41;17,95;;;8,7;1,68
"A726";2014-05-31;0,2;26,2;17,56;9,1;;952,21;16,68;;;9,1;1,3
"A726";2014-06-01;0;21,2;17,54;13,9;88,75;949,1;4,48;;;6,4;1,32
"A726";2014-06-02;1,6;24;19,06;16,4;;948,37;14,61;;;9,2;2,27
"A726";2014-06-03;0,2;22,2;14,78;7,3;;950,73;17,39;;;5;1,17
"A726";2014-06-04;0;25,5;14,68;5,7;70,79;950,62;17,66;;;5,3;0,74
"A726";2014-06-05;0;29,2;18,14;9,5;73,71;948,46;13,31;;;9,9;1,85
"A726";2014-06-06;0;23,8;20,94;18;74,38;947,59;4,6;;;6,4;1,49
"A726";2014-06-07;0;30,8;22,14;16,1;72,08;947,54;15,01;;;11,1;1,69
"A726";2014-06-08;0;30,2;23,11;15,8;55,33;948,32;14,6;;;12,2;2,4
"A726";2014-06-09;0;28,3;22,49;16,8;64,83;953,56;14,15;;;9,6;1,39
"A726";2014-06-10;0;24,6;19,72;16,4;79,83;957,85;11,18;;;11;2,82
"A726";2014-06-11;0;27,2;20,07;14,9;71,38;957,15;16,3;;;8;1,97
"A726";2014-06-12;0;27,7;19,47;12,2;;955,85;16,26;;;9;1,86
"A726";2014-06-13;0;28;19,84;12,9;;956,46;16,88;;;7,6;1,39
"A726";2014-06-14;0;28,4;20,07;13,1;71,92;955,75;14,49;;;7,5;1,42
"A726";2014-06-15;0;27,4;20,27;13,9;75,21;956,08;15;;;8,5;1,38
"A726";2014-06-16;0;27;19,7;12,9;;956,54;16,04;;;6,3;0,98
"A726";2014-06-17;0,2;28,3;19,83;12;;955,88;16,63;;;4,5;0,7
"A726";2014-06-18;0;;;;;;13,43;;;9,6;1,51
"A726";2014-06-19;0;22,6;17,42;14,4;78,79;958,07;12,55;;;8,5;3,29
"A726";2014-06-20;0;23,5;15,14;8,7;;956,68;15,52;;;7,6;1,48
"A726";2014-06-21;0,2;23,9;16,14;10,5;;956,08;14,66;;;8,1;1,54
"A726";2014-06-22;0,2;26;16,96;9,6;;956,23;15,29;;;6,5;1,08
"A726";2014-06-23;0;27;17,89;11,2;;955,86;12,78;;;6;1,69
"A726";2014-06-24;0;27,4;18,65;11,6;;955,53;16,31;;;5,9;1,63
"A726";2014-06-25;0;27,4;18,9;11,7;69,5;952,38;14,9;;;5,6;1,71
"A726";2014-06-26;0;29,1;19,67;11,7;69;951,29;15,15;;;7,1;2,05
"A726";2014-06-27;0;30;20,27;11,7;67,04;952,19;16,15;;;7,2;1,75
"A726";2014-06-28;0;30,5;20,96;12,7;65;953,21;14,97;;;6,1;1,88
"A726";2014-06-29;0;23,7;18,88;15;79,79;953,04;10,46;;;11,7;2,73
"A726";2014-06-30;0;22,8;16,61;11;66,29;953,14;17,63;;;7,7;2,41
"A726";2014-07-01;0;25,1;15,25;6,5;62,83;952,61;17,45;;;6,4;1,75
"A726";2014-07-02;0;29,2;18,76;10,3;55,62;953,22;16,4;;;7,8;1,34
"A726";2014-07-03;0;31,4;20,63;10,9;62,04;954,8;16,04;;;6,3;1,75
"A726";2014-07-04;0;30,8;21,31;13,4;60,54;955,6;15,86;;;4,6;1,8
"A726";2014-07-05;0;29,5;20,75;12,7;62,58;954,77;15,99;;;7;1,93
"A726";2014-07-06;0;28,1;19,79;11,7;61,42;955,22;16,28;;;10,3;2,17
"A726";2014-07-07;0;25,2;19,06;13,3;65,58;956,4;5,68;;;4,6;1,14
"A726";2014-07-08;4;22,7;18,64;16;80,25;958,51;9,94;;;8,3;2,67
"A726";2014-07-09;1,2;22,9;17,04;13,2;87,08;956,4;6,92;;;7,9;1,86
"A726";2014-07-10;6,2;20,9;17,43;15,5;;955,27;8,73;;;8,9;1,52
"A726";2014-07-11;0;22,4;17,07;13,3;79,96;956,1;11,81;;;9,7;3,64
"A726";2014-07-12;0;25,1;17,29;10,4;;957,39;16,92;;;9,5;1,95
"A726";2014-07-13;0,2;25,8;17,96;10,3;;958,77;17,81;;;8,9;1,51
"A726";2014-07-14;0;25,4;17,17;8,4;;957,86;17,6;;;9,3;1,15
"A726";2014-07-15;0;26,1;17,66;9,2;68,42;957,14;16,99;;;9,3;1,57
"A726";2014-07-16;0;27,6;18,2;9,3;64,54;956,35;17,13;;;5,7;1,05
"A726";2014-07-17;0;29,5;19,9;12,2;61,62;955,87;16,2;;;8,7;1,86
"A726";2014-07-18;1,2;23,6;19,4;14,8;66,71;954,27;8,24;;;19,3;2,92
"A726";2014-07-19;0;22,6;17,18;12,1;67,04;956,45;18,87;;;6,8;1,52
"A726";2014-07-20;0;23,7;14,98;7,3;;956,55;18,46;;;9,6;1,32
"A726";2014-07-21;0,4;26,9;16;6,8;64,04;956,23;18,5;;;9,5;1,2
"A726";2014-07-22;0;29,2;18,27;8,3;63,38;955,42;17,44;;;7,4;1,02
"A726";2014-07-23;0;28,9;19,57;11,1;55,42;953,27;17,7;;;11,5;2,73
"A726";2014-07-24;6,8;;;;;;2,97;;;9,6;2,34
"A726";2014-07-25;;;;;;;;;;;
"A726";2014-07-26;;;;;;;;;;;
"A726";2014-07-27;;;;;;;;;;;
"A726";2014-07-28;;;;;;;;;;;
"A726";2014-07-29;;;;;;;16,87;;;;
"A726";2014-07-30;;;;;;;19,27;;;;
"A726";2014-07-31;0,2;;;;;;17,42;;;5,1;0,87
"A726";2014-08-01;0;28,6;18,99;9,8;59,54;954,06;19,23;;;7,9;1,69
"A726";2014-08-02;0;29,7;19,97;10,3;58,17;953,43;18,94;;;7,2;1,52
"A726";2014-08-03;0;31,8;20,88;10,8;56,96;951,19;18,98;;;9;1,58
"A726";2014-08-04;0;32,1;21,58;11,2;50,21;951,68;19,75;;;14,2;3,31
"A726";2014-08-05;0;24,6;19,51;14,4;56,33;956,7;17,48;;;11,6;3,94
"A726";2014-08-06;0;28,3;16,82;8,3;55,62;957,48;19,69;;;8,2;1,57
"A726";2014-08-07;0;29,2;18,35;7,4;50,12;956,96;19,96;;;5,6;1,67
"A726";2014-08-08;0;;;;;;18,22;;;11,2;1,78
"A726";2014-08-09;;;;;;;;;;;
"A726";2014-08-10;;;;;;;;;;;
"A726";2014-08-11;;;;;;;;;;;
"A726";2014-08-12;;;;;;;19,43;;;;
"A726";2014-08-13;5,6;23,9;18,4;12,4;68;953,46;4,96;;;11,7;2,32
"A726";2014-08-14;;;;;;;;;;;
"A726";2014-08-15;;;;;;;18,72;;;;
"A726";2014-08-16;0;28,1;20,7;14,8;65,92;958,74;14,62;;;9,4;1,76
