modelo;marca;ano;data_referencia;valor
KA 1.0 S TiVCT Flex 5p;Ford;2018;2018-11-01;37382
KA 1.0 S TiVCT Flex 5p;Ford;2018;2018-12-01;36856
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-01-01;42646
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-02-01;42606
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-03-01;42117
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-04-01;41522
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-05-01;41520
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-06-01;41478
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-07-01;42682
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-08-01;43412
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-09-01;47220
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-10-01;46657
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-11-01;46093
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;0 km;2018-12-01;45112
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-01-01;37745
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-02-01;38250
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-03-01;38178
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-04-01;37998
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-05-01;38524
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-06-01;38100
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-07-01;39154
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-08-01;39541
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-09-01;39200
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-10-01;39731
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-11-01;38992
Ka 1.0 SE/SE Plus TiVCT Flex 5p;Ford;2018;2018-12-01;39056
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-01-01;48051
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-02-01;48458
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-03-01;48451
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-04-01;48353
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-05-01;48751
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-06-01;48750
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-07-01;49021
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-08-01;48274
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-09-01;47972
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-10-01;48216
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-11-01;48854
Ka 1.0 SEL TiVCT Flex 5p;Ford;0 km;2018-12-01;49451
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-01-01;43294
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-02-01;43802
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-03-01;43685
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-04-01;44215
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-05-01;44795
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-06-01;44725
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-07-01;44854
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-08-01;44330
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-09-01;43943
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-10-01;44517
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-11-01;44500
Ka 1.0 SEL TiVCT Flex 5p;Ford;2018;2018-12-01;43168
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-01-01;46741
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-02-01;46638
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-03-01;46972
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-04-01;46555
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-05-01;47053
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-06-01;47235
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-07-01;46943
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-08-01;46473
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-09-01;46666
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-10-01;46393
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-11-01;46311
Ka 1.0 TECNO 12V Flex 5p;Ford;0 km;2018-12-01;47038
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-01-01;40849
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-02-01;40658
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-03-01;40490
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-04-01;40326
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-05-01;40899
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-06-01;41002
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-07-01;41401
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-08-01;41964
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-09-01;41802
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-10-01;41039
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-11-01;40246
Ka 1.0 TECNO 12V Flex 5p;Ford;2018;2018-12-01;39181
Ka 1.5 FreeStyle 12V Flex 5p Aut.;Ford;0 km;2018-08-01;67429
Ka 1.5 FreeStyle 12V Flex 5p Aut.;Ford;0 km;2018-09-01;67429
Ka 1.5 FreeStyle 12V Flex 5p Aut.;Ford;0 km;2018-10-01;66736
Ka 1.5 FreeStyle 12V Flex 5p Aut.;Ford;0 km;2018-11-01;66359
Ka 1.5 FreeStyle 12V Flex 5p Aut.;Ford;0 km;2018-12-01;65723
Ka 1.5 FreeStyle 12V Flex 5p Mec.;Ford;0 km;2018-08-01;63754
Ka 1.5 FreeStyle 12V Flex 5p Mec.;Ford;0 km;2018-09-01;63754
Ka 1.5 FreeStyle 12V Flex 5p Mec.;Ford;0 km;2018-10-01;63038
Ka 1.5 FreeStyle 12V Flex 5p Mec.;Ford;0 km;2018-11-01;62472
Ka 1.5 FreeStyle 12V Flex 5p Mec.;Ford;0 km;2018-12-01;62441
Ka 1.5 SE 12V Flex 5p Aut.;Ford;0 km;2018-09-01;57120
Ka 1.5 SE 12V Flex 5p Aut.;Ford;0 km;2018-10-01;56559
Ka 1.5 SE 12V Flex 5p Aut.;Ford;0 km;2018-11-01;56100
Ka 1.5 SE 12V Flex 5p Aut.;Ford;0 km;2018-12-01;56148
Ka 1.5 SE 12V Flex 5p Mec.;Ford;0 km;2018-09-01;52632
Ka 1.5 SE 12V Flex 5p Mec.;Ford;0 km;2018-10-01;52054
Ka 1.5 SE 12V Flex 5p Mec.;Ford;0 km;2018-11-01;51538
Ka 1.5 SE 12V Flex 5p Mec.;Ford;0 km;2018-12-01;50940
Ka 1.5 SE Plus 12V Flex 5p Aut.;Ford;0 km;2018-09-01;59627
Ka 1.5 SE Plus 12V Flex 5p Aut.;Ford;0 km;2018-10-01;58950
Ka 1.5 SE Plus 12V Flex 5p Aut.;Ford;0 km;2018-11-01;58515
Ka 1.5 SE Plus 12V Flex 5p Aut.;Ford;0 km;2018-12-01;57960
Ka 1.5 SE Plus 12V Flex 5p Mec.;Ford;0 km;2018-09-01;55130
Ka 1.5 SE Plus 12V Flex 5p Mec.;Ford;0 km;2018-10-01;54509
Ka 1.5 SE Plus 12V Flex 5p Mec.;Ford;0 km;2018-11-01;54010
Ka 1.5 SE Plus 12V Flex 5p Mec.;Ford;0 km;2018-12-01;53965
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-01-01;47983
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-02-01;48413
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-03-01;48215
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-04-01;48285
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-05-01;48509
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-06-01;48505
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-07-01;47784
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-08-01;47912
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-09-01;47349
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-10-01;47845
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-11-01;48740
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;0 km;2018-12-01;49365
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-01-01;43120
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-02-01;43711
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-03-01;43616
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-04-01;44197
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-05-01;44788
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-06-01;44690
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-07-01;43854
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-08-01;43201
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-09-01;43102
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-10-01;43055
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-11-01;42412
Ka 1.5 SE/SE PLUS 16V Flex 5p;Ford;2018;2018-12-01;42201
Ka 1.5 Sedan SE 12V Flex 4p Aut.;Ford;0 km;2018-09-01;60617
Ka 1.5 Sedan SE 12V Flex 4p Aut.;Ford;0 km;2018-10-01;59936
Ka 1.5 Sedan SE 12V Flex 4p Aut.;Ford;0 km;2018-11-01;59460
Ka 1.5 Sedan SE 12V Flex 4p Aut.;Ford;0 km;2018-12-01;58394
Ka 1.5 Sedan SE 12V Flex 4p Mec.;Ford;0 km;2018-09-01;55957
Ka 1.5 Sedan SE 12V Flex 4p Mec.;Ford;0 km;2018-10-01;55330
Ka 1.5 Sedan SE 12V Flex 4p Mec.;Ford;0 km;2018-11-01;55280
Ka 1.5 Sedan SE 12V Flex 4p Mec.;Ford;0 km;2018-12-01;54856
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.;Ford;0 km;2018-09-01;63132
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.;Ford;0 km;2018-10-01;62433
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.;Ford;0 km;2018-11-01;62490
Ka 1.5 Sedan SE Plus 12V Flex 4p Aut.;Ford;0 km;2018-12-01;62002
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.;Ford;0 km;2018-09-01;58607
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.;Ford;0 km;2018-10-01;57968
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.;Ford;0 km;2018-11-01;57500
Ka 1.5 Sedan SE Plus 12V Flex 4p Mec.;Ford;0 km;2018-12-01;56406
Ka 1.5 Sedan SEL 12V Flex 4p Mec.;Ford;0 km;2018-09-01;66061
Ka 1.5 Sedan SEL 12V Flex 4p Mec.;Ford;0 km;2018-10-01;65265
Ka 1.5 Sedan SEL 12V Flex 4p Mec.;Ford;0 km;2018-11-01;64240
Ka 1.5 Sedan SEL 12V Flex 4p Mec.;Ford;0 km;2018-12-01;64440
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.;Ford;0 km;2018-08-01;70575
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.;Ford;0 km;2018-09-01;70575
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.;Ford;0 km;2018-10-01;69803
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.;Ford;0 km;2018-11-01;69227
Ka 1.5 Sedan TITANIUM 12V Flex 4p Aut.;Ford;0 km;2018-12-01;70136
Ka 1.5 TITANIUM 12V Flex 5p Aut.;Ford;0 km;2018-09-01;68926
Ka 1.5 TITANIUM 12V Flex 5p Aut.;Ford;0 km;2018-10-01;68127
Ka 1.5 TITANIUM 12V Flex 5p Aut.;Ford;0 km;2018-11-01;67740
Ka 1.5 TITANIUM 12V Flex 5p Aut.;Ford;0 km;2018-12-01;66928
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-01-01;52736
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-02-01;51871
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-03-01;51244
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-04-01;50818
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-05-01;51856
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-06-01;52854
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-07-01;53745
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-08-01;53452
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-09-01;52463
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-10-01;52670
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-11-01;52523
Ka SEL 1.5 16V Flex 5p;Ford;0 km;2018-12-01;53486
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-01-01;46316
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-02-01;45443
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-03-01;45151
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-04-01;45764
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-05-01;46409
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-06-01;46558
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-07-01;47181
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-08-01;46710
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-09-01;46320
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-10-01;46400
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-11-01;46121
Ka SEL 1.5 16V Flex 5p;Ford;2018;2018-12-01;46854
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-01-01;46728
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-02-01;46615
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-03-01;46900
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-04-01;47036
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-05-01;47497
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-06-01;47859
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-07-01;47522
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-08-01;47288
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-09-01;46808
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-10-01;46602
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-11-01;46886
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;0 km;2018-12-01;47706
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-01-01;42208
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-02-01;42795
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-03-01;42909
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-04-01;43011
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-05-01;43125
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-06-01;43723
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-07-01;43812
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-08-01;43425
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-09-01;42895
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-10-01;42881
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-11-01;42085
KA TRAIL 1.0 12V Flex Mec. 5p;Ford;2018;2018-12-01;41211
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-01-01;50373
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-02-01;50416
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-03-01;50215
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-04-01;50784
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-05-01;51439
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-06-01;51377
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-07-01;51118
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-08-01;50726
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-09-01;50565
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-10-01;50927
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-11-01;50795
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;0 km;2018-12-01;51453
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-01-01;45578
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-02-01;45214
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-03-01;45044
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-04-01;45653
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-05-01;45710
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-06-01;46307
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-07-01;46920
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-08-01;46612
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-09-01;46230
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-10-01;46250
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-11-01;45329
Ka TRAIL 1.5 16V Flex Mec. 5p;Ford;2018;2018-12-01;44089
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-01-01;63354
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-02-01;63491
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-03-01;62970
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-04-01;62300
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-05-01;63057
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-06-01;63684
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-07-01;64396
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-08-01;65209
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-09-01;65827
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-10-01;65939
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-11-01;66485
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;0 km;2018-12-01;66856
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-01-01;58245
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-02-01;58108
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-03-01;57942
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-04-01;58743
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-05-01;58545
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-06-01;59349
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-07-01;57451
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-08-01;57637
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-09-01;57451
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-10-01;58233
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-11-01;59034
ONIX HATCH ACTIV 1.4 8V Flex 5P Aut.;GM - Chevrolet;2018;2018-12-01;59286
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-01-01;58496
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-02-01;58639
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-03-01;58132
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-04-01;58044
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-05-01;58616
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-06-01;59206
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-07-01;59638
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-08-01;60081
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-09-01;60698
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-10-01;60886
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-11-01;61183
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;0 km;2018-12-01;61336
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-01-01;53681
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-02-01;53608
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-03-01;53499
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-04-01;54239
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-05-01;54305
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-06-01;54215
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-07-01;53020
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-08-01;53190
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-09-01;53155
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-10-01;53148
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-11-01;53843
ONIX HATCH ACTIV 1.4 8V Flex 5p Mec.;GM - Chevrolet;2018;2018-12-01;53900
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-04-01;52197
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-05-01;52587
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-06-01;52668
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-07-01;54103
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-08-01;54037
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-09-01;54231
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-10-01;54275
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-11-01;54552
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;0 km;2018-12-01;54448
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-04-01;47603
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-05-01;48232
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-06-01;48326
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-07-01;47510
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-08-01;47505
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-09-01;46554
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-10-01;47191
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-11-01;47851
ONIX HATCH ADVANTAGE 1.4 8V Flex 5p Aut.;GM - Chevrolet;2018;2018-12-01;47795
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-01-01;53909
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-02-01;54010
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-03-01;53593
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-04-01;53131
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-05-01;53627
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-06-01;53941
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-07-01;56566
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-08-01;56425
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-09-01;56035
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-10-01;55782
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-11-01;55748
ONIX HATCH EFFECT 1.4 8V F.Power 5p Mec.;GM - Chevrolet;0 km;2018-12-01;55695
