regiao;estado;munic_code;municipio;altitude;tmed;ppt;koppen
Nordeste;AL;2700706;Batalha;163,55;25,23;589,29;BSh
Nordeste;AL;2700805;Belem;317,13;24,12;1174,42;As
Nordeste;AL;2700904;Belo Monte;127,84;25,46;562,82;BSh
Nordeste;AL;2701001;Boca da Mata;142,24;25,13;1327,8;As
Nordeste;AL;2701100;Branquinha;230,36;24,61;1173,9;As
Nordeste;AL;2701209;Cacimbinhas;245,95;24,71;684,34;As
Nordeste;AL;2701308;Cajueiro;167,7;25,01;1397,07;As
Nordeste;AL;2701357;Campestre;138,39;25,12;1362,38;Am
Nordeste;AL;2701407;Campo Alegre;146,09;25,11;1154,58;As
Nordeste;AL;2701506;Campo Grande;150,82;25,17;826,41;As
Nordeste;AL;2701605;Canapi;356,95;24,23;716,06;As
Nordeste;AL;2701704;Capela;188,28;24,87;1357,98;As
Nordeste;AL;2701803;Carneiros;332,18;24,29;633,47;As
Nordeste;AL;2701902;Cha Preta;449,14;23,28;1368,47;As
Nordeste;AL;2702009;Coite do Noia;254,33;24,53;1011,73;As
Nordeste;AL;2702108;Colonia Leopoldina;314,7;24,03;1151,23;As
Nordeste;AL;2702207;Coqueiro Seco;55,42;25,59;1800,88;Am
Nordeste;AL;2702306;Coruripe;62,46;25,57;1320,02;As
Nordeste;AL;2702355;Craibas;234,88;24,71;625,93;BSh
Nordeste;AL;2702405;Delmiro Gouveia;250,26;24,99;569,64;BSh
Nordeste;AL;2702504;Dois Riachos;264,57;24,65;716,17;As
Nordeste;AL;2702553;Estrela de Alagoas;299,33;24,34;749,92;As
Nordeste;AL;2702603;Feira Grande;196,03;24,88;914,7;As
Nordeste;AL;2702702;Feliz Deserto;18,86;25,84;1353,72;As
Nordeste;AL;2702801;Flexeiras;169,97;24,91;1535,24;As
Nordeste;AL;2702900;Girau do Ponciano;226,6;24,75;674,28;As
Nordeste;AL;2703007;Ibateguara;488,28;22,95;1302,55;As
Nordeste;AL;2703106;Igaci;250,31;24,6;887,82;As
Nordeste;AL;2703205;Igreja Nova;63,2;25,66;1131,66;As
Nordeste;AL;2703304;Inhapi;309,94;24,55;822,28;As
Nordeste;AL;2703403;Jacare dos Homens;154,13;25,33;580,32;BSh
Nordeste;AL;2703502;Jacuipe;112,11;25,26;1552,88;Am
Nordeste;AL;2703601;Japaratinga;37,24;25,67;1654,55;Am
Nordeste;AL;2703700;Jaramataia;176,75;25,13;615,6;BSh
Nordeste;AL;2703759;Jequia da Praia;65,26;25,55;1216,64;As
Nordeste;AL;2703809;Joaquim Gomes;211,61;24,67;1165,53;As
Nordeste;AL;2703908;Jundia;116,23;25,24;1268,58;Am
Nordeste;AL;2704005;Junqueiro;170,04;24,99;1093,98;As
Nordeste;AL;2704104;Lagoa da Canoa;265,85;24,47;810,03;As
Nordeste;AL;2704203;Limoeiro de Anadia;201,49;24,82;1060,24;As
Nordeste;AL;2704302;Maceio;58,91;25,56;1712,79;Am
Nordeste;AL;2704401;Major Isidoro;203,08;24,99;658,68;As
Nordeste;AL;2704500;Maragogi;63,48;25,52;1685,53;Am
Nordeste;AL;2704609;Maravilha;343,01;24,27;676,25;As
Nordeste;AL;2704708;Marechal Deodoro;48,37;25,65;1668,4;Am
Nordeste;AL;2704807;Maribondo;255,82;24,46;1275,2;As
Nordeste;AL;2704906;Mar Vermelho;435,62;23,35;1252,12;As
Nordeste;AL;2705002;Mata Grande;451,58;23,72;722,92;As
Nordeste;AL;2705101;Matriz de Camaragibe;89,91;25,4;1230,09;Aw
Nordeste;AL;2705200;Messias;129,35;25,17;1487,14;As
Nordeste;AL;2705309;Minador do Negrao;291,95;24,43;696,33;As
Nordeste;AL;2705408;Monteiropolis;228,51;24,89;599,91;BSh
Nordeste;AL;2705507;Murici;186,32;24,85;1351,32;As
Nordeste;AL;2705606;Novo Lino;158,25;25;1124,17;Aw
Nordeste;AL;2705705;Olho d'agua das Flores;260,07;24,7;649,98;As
Nordeste;AL;2705804;Olho d'agua do Casado;266,26;24,82;652,89;As
Nordeste;AL;2705903;Olho d'agua Grande;115,58;25,39;860,25;As
Nordeste;AL;2706000;Olivenca;230,03;24,87;692,92;As
Nordeste;AL;2706109;Ouro Branco;367,52;24,12;645,62;As
Nordeste;AL;2706208;Palestina;154,59;25,35;558,96;BSh
Nordeste;AL;2706307;Palmeira dos indios;360,56;23,9;1032,23;As
Nordeste;AL;2706406;Pao de Acucar;139,09;25,49;583,47;BSh
Nordeste;AL;2706422;Pariconha;362,33;24,32;649,2;As
Nordeste;AL;2706448;Paripueira;42,98;25,65;1769,03;Am
Nordeste;AL;2706505;Passo de Camaragibe;33,19;25,72;1734,27;Am
Nordeste;AL;2706604;Paulo Jacinto;414,2;23,51;1355,6;As
Nordeste;AL;2706703;Penedo;52,09;25,68;1308,36;As
Nordeste;AL;2706802;Piacabucu;7,18;25,91;1284,68;As
Nordeste;AL;2706901;Pilar;91,36;25,42;1542,27;As
Nordeste;AL;2707008;Pindoba;348,93;23,87;1323,8;As
Nordeste;AL;2707107;Piranhas;213,52;25,11;605,3;BSh
Nordeste;AL;2707206;Poco das Trincheiras;385,24;23,97;705,81;As
Nordeste;AL;2707305;Porto Calvo;52,5;25,62;1458,71;Am
Nordeste;AL;2707404;Porto de Pedras;49,93;25,61;1590,88;Am
Nordeste;AL;2707503;Porto Real do Colegio;72,34;25,64;957,69;As
Nordeste;AL;2707602;Quebrangulo;469,23;23,19;1356;As
Nordeste;AL;2707701;Rio Largo;104,91;25,32;1440,7;As
Nordeste;AL;2707800;Roteiro;62,61;25,55;1436,88;As
Nordeste;AL;2707909;Santa Luzia do Norte;54,13;25,61;1852,53;Am
Nordeste;AL;2708006;Santana do Ipanema;336,77;24,23;736,73;As
Nordeste;AL;2708105;Santana do Mundau;356,2;23,86;1573,28;As
Nordeste;AL;2708204;Sao Bras;49,67;25,81;870,11;As
Nordeste;AL;2708303;Sao Jose da Laje;382,58;23,67;1439,46;As
Nordeste;AL;2708402;Sao Jose da Tapera;236,34;24,91;595,13;BSh
Nordeste;AL;2708501;Sao Luis do Quitunde;89,95;25,39;1476,81;Am
Nordeste;AL;2708600;Sao Miguel dos Campos;100,2;25,36;1384,54;As
Nordeste;AL;2708709;Sao Miguel dos Milagres;44,78;25,63;1732,46;Am
Nordeste;AL;2708808;Sao Sebastiao;154,49;25,1;1073,73;As
Nordeste;AL;2708907;Satuba;56,5;25,61;1768,9;Am
Nordeste;AL;2708956;Senador Rui Palmeira;304,76;24,51;646,95;As
Nordeste;AL;2709004;Tanque d'Arca;274,66;24,37;1199,89;As
Nordeste;AL;2709103;Taquarana;252,71;24,52;1115,71;As
Nordeste;AL;2709152;Teotonio Vilela;124,1;25,24;1204,71;As
Nordeste;AL;2709202;Traipu;149,32;25,25;688,65;As
Nordeste;AL;2709301;Uniao dos Palmares;280,02;24,3;1349,31;As
Nordeste;AL;2709400;Vicosa;341,79;23,94;1375,54;As
Nordeste;SE;2800100;Amparo de Sao Francisco;67,37;25,71;895,63;As
Nordeste;SE;2800209;Aquidaba;169,5;25,08;939,39;As
Nordeste;SE;2800308;Aracaju;7,91;25,95;1503,58;Am
Nordeste;SE;2800407;Araua;97,71;25,45;1277,72;As
Nordeste;SE;2800506;Areia Branca;184,75;24,94;1358,81;As
Nordeste;SE;2800605;Barra dos Coqueiros;6,11;25,96;1553,46;Am
Nordeste;SE;2800670;Boquim;121,38;25,33;1294,43;As
Nordeste;SE;2800704;Brejo Grande;6,31;25,92;1262,38;As
Nordeste;SE;2801009;Campo do Brito;165,6;25,11;1192,96;As
Nordeste;SE;2801108;Canhoba;85,51;25,62;884,88;As
Nordeste;SE;2801207;Caninde de Sao Francisco;250,24;24,9;546,07;BSh
Nordeste;SE;2801306;Capela;120,64;25,34;1198,65;As
Nordeste;SE;2801405;Carira;278,33;24,54;711,43;As
Nordeste;SE;2801504;Carmopolis;27,89;25,86;1487,8;As
Nordeste;SE;2801603;Cedro de Sao Joao;46,74;25,81;955,31;As
Nordeste;SE;2801702;Cristinapolis;111,2;25,35;1372,26;Am
Nordeste;SE;2801900;Cumbe;195,12;24,93;919,43;As
Nordeste;SE;2802007;Divina Pastora;54,39;25,74;1383,17;As
Nordeste;SE;2802106;Estancia;39,47;25,77;1351,48;Am
Nordeste;SE;2802205;Feira Nova;196,94;24,97;807,4;As
Nordeste;SE;2802304;Frei Paulo;226,19;24,8;809,79;As
Nordeste;SE;2802403;Gararu;137,92;25,36;712,1;As
Nordeste;SE;2802502;General Maynard;30,61;25,84;1501,96;As
Nordeste;SE;2802601;Gracho Cardoso;214,81;24,84;829,07;As
Nordeste;SE;2802700;Ilha das Flores;6,05;25,94;1255,74;As
Nordeste;SE;2802809;Indiaroba;49,71;25,68;1627,38;Am
Nordeste;SE;2802908;Itabaiana;194,62;24,92;1121,89;As
Nordeste;SE;2803005;Itabaianinha;163,83;25,08;1127,76;As
Nordeste;SE;2803104;Itabi;168,76;25,13;820,01;As
Nordeste;SE;2803203;Itaporanga d'Ajuda;58,1;25,67;1361,59;Am
Nordeste;SE;2803302;Japaratuba;65,44;25,63;1290,89;As
Nordeste;SE;2803401;Japoata;112,43;25,33;1116,42;As
Nordeste;SE;2803500;Lagarto;180,94;25,02;1114,31;As
Nordeste;SE;2803609;Laranjeiras;41,11;25,8;1468,43;As
Nordeste;SE;2803708;Macambira;186,5;25,03;995,9;As
Nordeste;SE;2803807;Malhada dos Bois;109,63;25,41;1011,3;As
Nordeste;SE;2803906;Malhador;148,64;25,18;1279,83;As
Nordeste;SE;2804003;Maruim;30,48;25,87;1475,61;As
Nordeste;SE;2804102;Moita Bonita;211,89;24,81;1110,39;As
Nordeste;SE;2804201;Monte Alegre de Sergipe;241,16;24,81;692,82;As
Nordeste;SE;2804300;Muribeca;124,74;25,31;1069,96;As
Nordeste;SE;2804409;Neopolis;60,2;25,65;1147,22;As
Nordeste;SE;2804458;Nossa Senhora Aparecida;231,98;24,78;744,68;As
Nordeste;SE;2804508;Nossa Senhora da Gloria;240,77;24,77;720,33;As
Nordeste;SE;2804607;Nossa Senhora das Dores;169,64;25,08;1032;As
Nordeste;SE;2804706;Nossa Senhora de Lourdes;123,52;25,39;820,11;As
Nordeste;SE;2804805;Nossa Senhora do Socorro;27,61;25,87;1544,52;Am
Nordeste;SE;2804904;Pacatuba;34,85;25,77;1264,33;As
Nordeste;SE;2805000;Pedra Mole;187,48;25,05;921,91;As
Nordeste;SE;2805109;Pedrinhas;134,85;25,24;1258,15;As
Nordeste;SE;2805208;Pinhao;215,46;24,91;835,31;As
Nordeste;SE;2805307;Pirambu;37,64;25,76;1396,8;As
Nordeste;SE;2805406;Poco Redondo;234,04;24,92;579;BSh
Nordeste;SE;2805505;Poco Verde;295,67;24,45;805,71;As
Nordeste;SE;2805604;Porto da Folha;169,8;25,24;638,76;BSh
Nordeste;SE;2805703;Propria;22,83;25,94;958,26;As
Nordeste;SE;2805802;Riachao do Dantas;256,35;24,56;1078,79;As
Nordeste;SE;2805901;Riachuelo;52,03;25,76;1387,83;As
Nordeste;SE;2806008;Ribeiropolis;235,5;24,71;886,51;As
Nordeste;SE;2806107;Rosario do Catete;38,61;25,81;1476,11;As
Nordeste;SE;2806206;Salgado;109,67;25,39;1347,21;As
