data;ppt;t_max;t_med;t_min;ur_med
13/12/2012;10,2;32,4;25,1;20,4;79,1
14/12/2012;4;29;23,8;21,8;90,2
15/12/2012;40;26,1;22,8;20,7;96
16/12/2012;3,2;28;23,2;20,7;90,2
17/12/2012;28,8;24,6;22,4;20,1;93,5
18/12/2012;0,2;29,1;23,7;19,7;83,1
19/12/2012;0;31,2;26;22,1;77,2
20/12/2012;2;34,7;26,3;20,6;73,8
21/12/2012;0;33,9;26,4;21,2;74,2
22/12/2012;27,6;30,5;24,7;21,2;86
23/12/2012;3;32,2;25,2;21,3;79,9
24/12/2012;0,2;34,2;26,5;21,2;75,3
25/12/2012;0;34,2;28,3;22,7;67,3
26/12/2012;0;29,3;26,1;22,7;75,8
27/12/2012;10,6;32,1;25;21;79,7
28/12/2012;0,8;28,4;23,3;20,1;83,8
29/12/2012;0;31,2;25,1;20,9;77,4
30/12/2012;16,8;30,7;22,7;20,2;92,6
31/12/2012;13;30,7;23,4;20,2;88,3
01/01/2013;10,4;32,5;23,5;20;87,8
02/01/2013;0,2;29,3;23,8;20,6;85,7
03/01/2013;0;27,1;21,9;18,2;82,5
04/01/2013;1,4;32,2;23,7;19,3;78,8
05/01/2013;0;32,5;24,8;19,1;78,4
06/01/2013;1,2;31,9;23,9;20,5;85,4
07/01/2013;0;31,8;24,2;19;78,9
08/01/2013;24;32;25,1;20,6;80
09/01/2013;0,4;29,2;24,1;21,3;89,9
10/01/2013;1,8;24,1;22,2;20,2;92,3
11/01/2013;0;25,3;20,7;16,5;76,4
12/01/2013;25,2;22,5;18,8;15,1;89,8
13/01/2013;65;20,9;19;18,1;99,8
14/01/2013;8;26;20,4;18;94,1
15/01/2013;11,4;24,9;20,8;19,1;
16/01/2013;12;25,7;20,5;19,2;
17/01/2013;1,2;27,6;21,4;17,3;83,8
18/01/2013;0;31;23,4;17,4;68,7
19/01/2013;6,6;30,2;23,5;20;84,6
20/01/2013;0;28,8;23;18,6;75,5
21/01/2013;0;27,7;21,5;16,3;73,1
22/01/2013;0;29,5;22;16,1;70,2
23/01/2013;19,4;30;22,8;18,2;76,5
24/01/2013;0;31,4;24,3;18,9;79,9
25/01/2013;16,2;31,2;25,5;20,6;82,2
26/01/2013;38,8;28,8;23,1;20,6;93,8
27/01/2013;0;26,9;23,2;20,2;84,2
28/01/2013;0;28,5;23;18,9;80,5
29/01/2013;0;29,4;23,5;19,3;79
30/01/2013;1,2;30,5;23,9;20,8;82
31/01/2013;9,4;29,5;24;19,9;84,1
01/02/2013;2,4;30,2;24,5;20,8;84,9
02/02/2013;9,2;30,3;23,1;20,6;91,1
03/02/2013;5,6;25,9;22,2;19,4;93,9
04/02/2013;9,2;28,5;23,1;20,2;87,1
05/02/2013;0;29,7;22,8;17,3;76,1
06/02/2013;0,6;28,7;22,2;18,4;84,5
07/02/2013;0,6;23,8;20,6;18,7;95,8
08/02/2013;16,6;25,8;21,5;19;93,4
09/02/2013;9,2;23,6;20,7;18,8;
10/02/2013;2,4;26,4;22;19,4;
11/02/2013;35,2;31,4;22,9;19,3;
12/02/2013;1,2;32,9;24,1;18,6;76,1
13/02/2013;0;31,2;24,9;20,6;79,1
14/02/2013;0,2;33,4;24,9;20,2;79,8
15/02/2013;3,2;33,4;25,2;21,4;80,2
16/02/2013;0;33,6;26,2;20,6;75,7
17/02/2013;3;30,9;24,5;20,6;78,6
18/02/2013;0;33,7;26,6;20,4;72,5
19/02/2013;0,6;32,5;24,6;19,8;79
20/02/2013;0,2;33,2;25,5;18,3;67,5
21/02/2013;5,8;32,2;23,9;18,3;71,7
22/02/2013;0;30,8;23,3;17,7;75,5
23/02/2013;6,8;30,1;23,1;20,4;83,1
24/02/2013;0,2;31,8;24,2;18,5;79,9
25/02/2013;0;31,7;25,5;20,5;77,6
26/02/2013;3,4;30;24,5;19,8;81,8
27/02/2013;3,4;29;23,2;19,8;82,7
28/02/2013;0;30,6;24,4;19,4;74,7
01/03/2013;0;30,3;24;19,9;77,5
02/03/2013;0;30,2;23,7;17,5;74,2
03/03/2013;0;31,9;25,2;19,4;74
04/03/2013;0;33,4;26,4;19,8;69,6
05/03/2013;0;33;26,4;20,2;70,6
06/03/2013;0,4;32,1;24,4;19,7;84,4
07/03/2013;0,6;33,2;24,9;20,2;80,4
08/03/2013;0;34;25,9;19,9;74,4
09/03/2013;31,8;33,2;25,4;20,7;80,2
10/03/2013;13,4;31,2;24,6;20,6;84,2
11/03/2013;43,8;29,7;23,6;19,7;
12/03/2013;8,6;31,7;24,7;20,3;
13/03/2013;27,2;27,8;23,3;20,2;90,7
14/03/2013;0,2;27,3;23,4;21,1;89,3
15/03/2013;0;30,1;23,8;19,5;81,8
16/03/2013;0;28,3;24,1;21,4;88,8
17/03/2013;1,4;25,3;22,3;19,3;91,6
18/03/2013;0,6;23,1;19,3;17;85,9
19/03/2013;0;22,5;19,5;17,2;77,3
20/03/2013;2,2;23,3;19,8;17,3;90,6
21/03/2013;13;25,1;21,3;18,1;89,8
22/03/2013;0;28,7;22,7;18,5;85,6
23/03/2013;0;29,3;23,3;18,3;76,8
24/03/2013;0;28,6;22;17,6;80
25/03/2013;0,8;29,1;23,5;19,4;81,5
26/03/2013;6,6;25;21,9;19,7;91
27/03/2013;0,2;27,9;21,3;18;86,2
28/03/2013;;;;;
29/03/2013;0;27,8;20,7;14,6;74,3
30/03/2013;0;29,1;21,9;16;70,5
31/03/2013;0;29,8;22,9;16,6;75,5
01/04/2013;0;31,5;24,4;18,5;75,1
02/04/2013;82,6;25,6;20,8;18,6;94,3
03/04/2013;0,4;27,1;22,1;19;88,2
04/04/2013;5;28,2;22,4;18,5;92
05/04/2013;55,8;26,6;22,9;19,7;91,9
06/04/2013;0;28,1;23,6;20,1;85,5
07/04/2013;0;28,8;23,8;20,3;87,1
08/04/2013;0;29,2;23,9;20,1;80,2
09/04/2013;0;28,9;22,8;18,3;76,2
10/04/2013;0;26,2;21,7;17,9;78,1
11/04/2013;0;29,7;22,8;17,6;79,2
12/04/2013;2,2;28,7;23,5;19,2;84,1
13/04/2013;37,8;24,6;21,7;20,1;98,4
14/04/2013;0;23,1;20,2;18,2;86,8
15/04/2013;0,2;23,6;17,6;13,8;86,7
16/04/2013;0,2;25,3;18,2;11,7;79,4
17/04/2013;0;25;18,8;12,6;69,3
18/04/2013;0;26,1;18,5;11,8;73,4
19/04/2013;0,2;27,3;19,6;12,7;76,5
20/04/2013;0;25,6;19,2;12,6;75,8
21/04/2013;0;26,3;18,5;11,2;75,7
22/04/2013;0;25,6;19,2;14;69,5
23/04/2013;0;26,1;18,7;12,3;69,6
24/04/2013;0;26,4;19,6;13,2;71,4
25/04/2013;0;26,8;20,3;13;65,8
26/04/2013;0;27,2;19,8;12,8;71,3
27/04/2013;0;27,4;20,2;13,6;72,7
28/04/2013;0;26,9;20,1;13,8;76,1
29/04/2013;0;28,3;20,9;15,4;77,5
30/04/2013;0;29,6;21,8;15,1;74,4
01/05/2013;0,2;29,3;22,1;15,7;77,9
02/05/2013;0;29,1;22,4;16,1;74,8
03/05/2013;0;30,6;22,6;15,1;74,1
04/05/2013;0;30,1;22,9;16,6;69,4
05/05/2013;0;29,2;21,9;16;75,8
06/05/2013;0;24,6;19,8;14,4;70,5
07/05/2013;0;23,7;17;10,6;69,5
08/05/2013;0;22,9;16,4;10;64,2
09/05/2013;0;25,6;16;7,1;67,2
10/05/2013;0;27;17,7;8,6;66,3
11/05/2013;0,2;27,5;18,7;11,1;71,3
12/05/2013;0;27,5;19,3;11,5;70,3
13/05/2013;0;28;19,3;12,3;70,7
14/05/2013;0;29,5;20,2;13,1;73,4
15/05/2013;0;30,2;22,3;15,3;72
16/05/2013;0;29;22,5;16,7;72,1
17/05/2013;0;23,4;20,1;17,4;75,3
18/05/2013;0;26,7;19,2;13,3;77,7
19/05/2013;0;27,5;20,3;14,6;79,3
20/05/2013;0;28,4;21,6;15,6;76,8
21/05/2013;0;26,5;21,9;17;74,3
22/05/2013;1;22,5;19,2;15,7;91,5
23/05/2013;4;22;18,4;15,7;92
24/05/2013;0,8;20,7;17,3;15,3;91,7
25/05/2013;0,2;24,5;17;10,2;78
26/05/2013;0,2;25,7;17,4;8,8;70,2
27/05/2013;15,8;19,2;15,9;13,4;95,9
28/05/2013;36,2;17,1;15,2;12,9;100
29/05/2013;23,2;19,3;16,9;15,2;97
30/05/2013;7,4;22;18,2;16,1;92,4
31/05/2013;0;25;19,3;16,1;86
01/06/2013;0,2;27,6;18,9;11,8;80,7
02/06/2013;29,2;21,8;17,8;15,7;97,8
03/06/2013;0;21,5;17,3;15,3;94,1
04/06/2013;0,2;23;16,5;10,4;81
05/06/2013;0,4;25,1;16,6;9,9;
06/06/2013;0;26,9;18,2;11,7;78,4
07/06/2013;0,2;26,9;19,4;12;73,5
08/06/2013;0;25;17,5;11,2;79,5
09/06/2013;0,4;26,5;18,1;11,9;73,2
10/06/2013;0;27,2;18,5;12;75,3
11/06/2013;6,2;27,2;19,8;15,3;80,9
12/06/2013;1,4;25,6;19,2;15,7;
13/06/2013;1;23,8;18,6;15,5;
14/06/2013;0,6;22,3;16,9;14;
15/06/2013;0,4;20,1;15,7;11,2;
16/06/2013;0;26;18,4;13,9;84,6
17/06/2013;28,8;22,7;19,1;16,2;84,7
18/06/2013;0,2;25,1;17;10,9;
19/06/2013;0,2;28,4;18,7;12;
20/06/2013;0;24,6;20;16,4;85,5
21/06/2013;0;26,2;20,6;15;
22/06/2013;3,8;23,5;19,7;16,9;75,2
23/06/2013;13,4;20,2;15,9;13,4;93
24/06/2013;0;22,6;16,9;13,2;90,8
25/06/2013;2,2;19,9;17,1;14,9;
26/06/2013;36,4;19,1;17,4;16,3;
27/06/2013;0,2;22,1;18,2;16,3;
28/06/2013;0,2;25,7;18,8;14,7;
29/06/2013;0,2;28,9;20,4;13,1;
30/06/2013;13,4;23,7;19,8;17,3;
01/07/2013;13;21,1;17,9;15,7;
02/07/2013;0;22,5;16,8;13,8;86,2
03/07/2013;0;25,6;17;10,8;
04/07/2013;0,4;24,9;17,9;11,2;
05/07/2013;0;26,7;18,7;11,9;71,7
06/07/2013;0,2;27,8;18,9;10,5;72,6
07/07/2013;0,2;26,6;18,8;11,4;75,3
08/07/2013;0;25;17,7;11,6;78,9
09/07/2013;0;24,3;18,1;13,7;78,2
10/07/2013;0;25;17,8;12;77,5
11/07/2013;0,2;23,8;16,5;11,6;
12/07/2013;0,2;26,1;16,9;9,7;71,1
13/07/2013;0,2;26,3;18,4;11,6;74,1
14/07/2013;3,4;26,7;17,9;12,3;85,6
15/07/2013;0,4;26,2;18,1;11,3;
16/07/2013;0;23,2;17,6;13,2;80
17/07/2013;0,4;25,4;16,3;9,8;
18/07/2013;0,2;28,4;18,2;9,3;66,1
19/07/2013;1,8;27,6;17,5;12,5;85,1
20/07/2013;0,2;28,3;20,2;14,4;
21/07/2013;15,2;27,8;22,6;17,7;69,2
22/07/2013;0,4;23,4;20,1;16,8;
23/07/2013;2,2;19,5;14,6;8,8;
24/07/2013;0;12,8;9,6;7,3;87,3
25/07/2013;10,4;12,7;10;8,5;
26/07/2013;0;17,4;11,1;5,6;
27/07/2013;0,2;22,6;13,7;5,6;
28/07/2013;0,2;21,7;13;5,3;
29/07/2013;0;24,5;15,1;7,4;65,7
30/07/2013;0;26,9;16;5,8;61,6
31/07/2013;0,2;27,7;17,2;8;66
01/08/2013;0;28,6;18,3;8,6;62,9
02/08/2013;0;28,8;18,8;9,4;63,9
03/08/2013;0;30,6;19,6;10,1;63,5
04/08/2013;0;30,1;20,8;12;57,8
05/08/2013;0;29,2;20,4;13,7;65,5
06/08/2013;0;30;20,2;12,8;69,8
07/08/2013;0;29,3;20,1;11,4;65,1
08/08/2013;0;28,8;20,2;12,2;61,3
09/08/2013;0;29,2;21,2;13,5;61,2
10/08/2013;0;28,8;20,5;13,1;63,1
11/08/2013;0;18,4;13,3;8,9;69
12/08/2013;0;26,9;15,6;5,9;67,2
13/08/2013;0;29,4;19,2;11;67,9
14/08/2013;0,4;22,6;16,6;10,6;82,1
15/08/2013;0;18,1;11,9;6,8;70,1
16/08/2013;0;25,4;15,5;7,2;67,3
17/08/2013;0;22,8;15,4;8,6;77,3
18/08/2013;0;23,8;17,4;12,9;70,7
19/08/2013;0;25,7;18,1;11,6;68,9
20/08/2013;0;26,4;18,8;11,1;65,1
21/08/2013;0;28;18,9;10;59,8
22/08/2013;0;28,6;21,1;15,1;57,2
23/08/2013;0;32,1;22,5;13,2;56,2
24/08/2013;0;31,9;22,1;13,5;62
25/08/2013;0;31,5;22,9;13;52,5
26/08/2013;0;25,6;19,5;14;69,3
27/08/2013;2,2;20,9;13;10,8;79,5
28/08/2013;0;20,8;13,2;6,9;67,6
29/08/2013;0;25,9;15;5,5;64,6
30/08/2013;0;29,6;18,4;7,2;58
31/08/2013;0;29,8;19,6;8,7;49,7
01/09/2013;0;31,2;22,1;13,4;47,3
02/09/2013;0;32,3;22,5;11,6;48
03/09/2013;3,4;23,9;19,2;14,5;72,5
04/09/2013;0;20;17,4;15,8;88
05/09/2013;0;27,1;18,5;12,1;70,5
06/09/2013;0;27,9;19,5;12,2;65,9
07/09/2013;0;28,6;20;12;59,2
08/09/2013;0;29,9;21;11,5;58,7
09/09/2013;0;30,8;22,1;12,9;51,4
10/09/2013;0;31,5;22,9;12,3;47,2
11/09/2013;0;31,3;22,9;13,9;51,6
12/09/2013;0;30,8;22,9;13,9;51,2
13/09/2013;0;30,6;22,1;12,7;48,5
14/09/2013;0;31,6;22,6;12,1;45,8
15/09/2013;0;32,6;23,6;13,6;45,7
16/09/2013;0;33,3;23,4;15,3;54,2
17/09/2013;19;23,8;19;17,8;
18/09/2013;1,2;21,7;18,8;16,8;
19/09/2013;1,2;27,6;20,6;15,9;82,2
20/09/2013;0;33;23,4;15,8;67
21/09/2013;0,8;34,8;27;20,2;55,2
22/09/2013;0;33,1;26,1;20,9;62,1
23/09/2013;0;28,2;21,7;17,1;77
24/09/2013;0;22,4;19,3;16,8;79,1
25/09/2013;0;22;16;10,3;65,5
26/09/2013;0;23,7;16,3;11,2;61
27/09/2013;0;28;17,4;9,8;55,1
28/09/2013;0,4;32;19,3;10,3;64
29/09/2013;4,2;22,1;17,9;14,8;86,5
30/09/2013;0,2;24,3;19,2;14,6;
01/10/2013;7,8;26,3;21,6;18,4;82,8
02/10/2013;28,4;24,4;20,4;16,7;
03/10/2013;0,4;26,9;21,7;18,8;
04/10/2013;23,6;22,6;19,6;17,7;
05/10/2013;0;27,4;21;17,1;
06/10/2013;0;25,1;18,1;12;66
07/10/2013;0;24,2;17,5;13,3;66,7
08/10/2013;0;25,2;18,3;13,6;64
09/10/2013;0;27,3;19,9;12,8;63
10/10/2013;0;27,3;20,4;12,8;60,5
11/10/2013;0;28,1;21;13,4;57,7
12/10/2013;0;27;20,8;15;57
13/10/2013;0;31,6;23,4;14,7;56,2
14/10/2013;0;32,5;26;19,1;51,7
15/10/2013;7,8;31,2;24,5;19,1;66,2
16/10/2013;7,6;20,9;19,6;18,5;97,4
17/10/2013;0;26,5;21,4;18,2;83,2
18/10/2013;10,2;27,6;20,7;17,6;85,5
19/10/2013;0,2;29,4;21,5;15,4;
20/10/2013;0;31,9;23,5;14,8;60,2
21/10/2013;0;33,5;25,1;16,2;60,7
22/10/2013;20,4;32;24,1;18,7;74,1
23/10/2013;0;32,2;24,2;18,6;71,9
24/10/2013;0;33,6;26;19,5;67,2
25/10/2013;55,8;28,3;23,6;20,2;79,5
26/10/2013;0;32,8;25,1;19,1;63,5
27/10/2013;5,2;31,9;25,3;19,8;68,7
28/10/2013;0;26,5;20,2;15,4;61,6
29/10/2013;0;28,9;19,4;13,3;63,7
30/10/2013;0;28,9;20,3;14,6;68,6
31/10/2013;0;28,5;21,2;16;67,7
01/11/2013;0;30;22,7;17,2;64,5
02/11/2013;0;31;23,2;16,3;62,4
03/11/2013;0;32,6;25,3;17,2;58,6
04/11/2013;49,8;28,6;21,9;19,2;85,4
05/11/2013;1,8;23,1;19;16,2;84
06/11/2013;6,6;18,6;17,7;16,3;90,4
07/11/2013;2,6;26,6;19,8;15,7;83,5
08/11/2013;0;29,1;21,9;16,1;71,7
09/11/2013;0;30,7;23,4;16;65,6
10/11/2013;3,4;33,9;25,5;16,8;58,3
11/11/2013;0,6;35,8;26,8;18,1;61,2
12/11/2013;0;30;25,7;21,6;73,1
13/11/2013;0;30;24,8;20,8;58
14/11/2013;0;31;22,7;15,4;45
15/11/2013;0;32,8;24,1;15,2;58,4
16/11/2013;0;31,3;23,9;18,2;66,3
17/11/2013;0;28,3;22,8;19,7;73,4
18/11/2013;0;29,3;22,9;16,5;67,5
19/11/2013;0;32,7;25;18,2;67,8
20/11/2013;2;32,9;25,2;18,8;67,7
21/11/2013;4;33,6;24,8;19,7;70,5
22/11/2013;9,2;23,6;21,1;19,3;93,3
23/11/2013;5;21,9;20,1;18,8;93,9
24/11/2013;1,8;25,6;20,9;17,9;87
25/11/2013;2;24,3;21,2;19,3;91
26/11/2013;0;28,1;22,3;17,7;82,3
27/11/2013;0;30,1;23,3;17,6;74
28/11/2013;0;33;25,7;18,4;66,8
29/11/2013;32,2;34;27,2;18,9;59,9
30/11/2013;3,4;31;24;20,2;80,4
01/12/2013;0;30,4;24,7;21,2;72,8
02/12/2013;0;31,1;24,9;20,2;73,1
03/12/2013;0;32,9;26,6;21,1;64,1
04/12/2013;0;34,5;27,2;19;55
05/12/2013;42,4;34,9;27,1;19,2;61,5
06/12/2013;0;30,6;23,8;18,5;72,4
07/12/2013;0;31,2;23,8;18,2;72,8
08/12/2013;10,2;31,2;24,7;20,3;74,4
09/12/2013;0;33,4;26,9;21;69,9
10/12/2013;14,6;29,3;23,8;20,8;87,1
11/12/2013;0;26,8;23,4;20,7;83,6
12/12/2013;0;28,1;22,6;18,2;72,7
13/12/2013;0;30,5;23,6;17,5;65,5
14/12/2013;0;30;23,6;17,5;71,3
15/12/2013;0;32,1;26;20,2;58,8
16/12/2013;0;31,5;24,7;18,5;62,7
17/12/2013;0;30,4;23,2;16,5;57,1
18/12/2013;0;31,4;22,6;15,4;61,8
19/12/2013;0;31,4;23,8;17,5;63,4
20/12/2013;0;31,3;24,4;18,6;64,2
21/12/2013;0,2;30,5;23,9;18,6;66
22/12/2013;0;31,2;24,6;18,4;64,4
23/12/2013;1,2;29,4;24,2;19,9;69,9
24/12/2013;1,2;29,5;23,6;20,2;77,9
25/12/2013;0,2;27,4;24,2;21,8;87,5
26/12/2013;22,6;33,6;26,5;21,2;75,6
27/12/2013;0;35,6;29;21,7;51,6
28/12/2013;0,4;31,8;27,1;22,6;69,2
29/12/2013;10;31,1;23,9;21;89,9
30/12/2013;22,4;28,5;23,8;21;92,5
31/12/2013;1,8;30;24,9;21,7;81,9
01/01/2014;10;30,5;25,7;20,8;80,3
02/01/2014;3,4;31,5;24,6;20,8;
03/01/2014;1,2;34;26,4;20,9;77
04/01/2014;14;34;26,6;19,8;74,6
05/01/2014;1,8;32,9;24,7;20,6;79,1
06/01/2014;0,4;33;25,6;20,2;71
07/01/2014;0;33,4;25,8;18,7;62,3
08/01/2014;0;32,7;26,3;18,9;61,4
09/01/2014;0;34,3;27;20,4;59,8
10/01/2014;0;34,1;27;20;58
11/01/2014;0;33,9;26,4;20,2;64,5
12/01/2014;3,2;31,3;23,8;20;77,2
13/01/2014;28,2;27,6;22,7;17,7;86,5
14/01/2014;0,2;31,9;24,2;19;74,3
15/01/2014;3,6;31,8;23,8;18,9;79
16/01/2014;0;26,7;22,6;19;77,9
17/01/2014;16,8;30,8;24;19;76,5
18/01/2014;0,2;30,9;23,9;18,9;71,1
19/01/2014;0;31,9;24,8;18,2;65,4
20/01/2014;0;33,4;25,9;18,7;63,4
21/01/2014;0;32,3;26,7;20,9;62,9
22/01/2014;0;31,7;26,6;21,6;67,9
23/01/2014;0;32,2;26,3;22,2;68,7
24/01/2014;0;33,6;26,6;21,4;68,9
25/01/2014;0;33,2;25,6;19,1;67,8
26/01/2014;0,2;34,7;27,9;21,9;60,3
27/01/2014;3,4;34,3;26,7;19,8;64,8
28/01/2014;0;33,6;26,5;19,8;62,9
29/01/2014;0;34,5;27;18,6;49,6
30/01/2014;0;34,7;27,2;17,6;49,2
31/01/2014;0;35,5;27,9;18,9;51,6
01/02/2014;0;35,6;28,5;20,6;43,5
02/02/2014;0;35,5;28,6;21,3;46,3
03/02/2014;0;35,6;29;21,7;47,2
04/02/2014;0;36,3;29,1;21,8;44,1
05/02/2014;0;37,1;29,5;21,6;48,8
06/02/2014;0,6;35,9;28,5;20,4;55,4
07/02/2014;0;36,6;28,9;19,5;44,5
08/02/2014;10,4;35,7;28;21,5;53,4
09/02/2014;0;36,1;27,7;20;49,9
10/02/2014;0;36,1;28,3;21,4;50,6
11/02/2014;0;35,3;28,9;22,5;48,2
12/02/2014;0,8;32,9;26,7;22,4;61,5
13/02/2014;0;34;26,5;19,2;60,2
14/02/2014;13,6;31,6;25,2;20,2;71,2
15/02/2014;6,2;25,4;22,1;20,3;90,8
16/02/2014;4,2;26,9;22,7;20,4;87,4
17/02/2014;0,4;29,1;23,6;20;80,5
18/02/2014;0;31,3;24,2;18,7;66,7
19/02/2014;0;32;24,5;18,2;55,1
20/02/2014;0;33,2;25,2;17,9;60,8
21/02/2014;0;33,3;26;19,4;65,6
22/02/2014;0,2;30,9;25,3;21;68,8
23/02/2014;3;32,8;23,9;19,6;78,6
24/02/2014;1,6;29,1;23,2;19,9;86,1
25/02/2014;1,6;31,8;24,1;20,4;79,9
26/02/2014;0;34,1;25,4;18,4;68
27/02/2014;0,4;34,5;26,2;20,1;69,2
28/02/2014;10,6;29,8;24,1;20,1;78,9
01/03/2014;15,6;29,8;23,2;18,5;76
02/03/2014;0;30,9;23,9;18,3;72,5
03/03/2014;0;31,7;25;20,4;68,9
04/03/2014;0;31,9;25;19,7;70,3
05/03/2014;29,4;24,4;22;20,7;98
06/03/2014;0,4;30,9;23,9;18,9;
07/03/2014;12,2;30,2;24,2;19,6;79,2
08/03/2014;9;29,4;22,4;18,6;81,6
09/03/2014;0,6;31,1;24,1;18,4;68,8
10/03/2014;0;32,3;24,3;17,3;72
11/03/2014;0,4;31,2;24,6;19,8;74,4
12/03/2014;42,4;28,5;22;20,1;
13/03/2014;0;29,2;23,6;20,1;85,1
14/03/2014;0;32,7;25,3;19,1;72,2
15/03/2014;0;32,8;26;19,5;71,5
16/03/2014;0;33;27;20,3;64
17/03/2014;0;32,7;26,1;19,4;67,3
18/03/2014;0;32,4;25,7;18,8;68,2
19/03/2014;0;31,2;24,5;19,1;73,7
20/03/2014;4,6;31,8;24,6;19,4;77,5
21/03/2014;11,6;29,7;23,4;20;89,1
22/03/2014;0,8;28,7;22,7;19,5;85,9
23/03/2014;0;26,3;22,3;19,7;79,7
24/03/2014;0;27,6;21,8;17,8;75,2
25/03/2014;0;29,5;22,3;16,1;71,5
26/03/2014;0;29,6;22,6;17,3;71,1
27/03/2014;0;30;23,2;17,5;72,1
28/03/2014;0;31,2;24;17,8;70,8
29/03/2014;0;31,2;24,4;18,1;70,3
30/03/2014;0;26,7;23,4;19,8;82,1
31/03/2014;3,8;30,1;23,4;20,2;87,8
01/04/2014;2;30,9;24,6;20,3;
02/04/2014;0,4;31,1;24,7;20,2;78,8
03/04/2014;0;30,9;24;18,3;74,6
04/04/2014;0;30,3;24,4;19,7;72,2
05/04/2014;0;31,2;24,3;17,9;64
06/04/2014;0;31,8;23,8;16,5;67,9
07/04/2014;0;32,6;24,4;17,5;63,8
08/04/2014;0;32,9;24,7;16,7;64,1
09/04/2014;0;32,7;24;17,1;69,7
10/04/2014;0;30,1;23,8;18,4;72,1
11/04/2014;0;32,2;24,7;18,2;72
12/04/2014;1,2;32,6;25,5;20,1;75,3
13/04/2014;1,4;27,3;23,3;20,8;88,6
14/04/2014;1;24,3;21,7;19,7;83,5
15/04/2014;2,8;22,1;19,3;17;92
16/04/2014;0,4;26,4;21,4;17,6;87,5
17/04/2014;0;29,1;22,2;16,4;79,6
18/04/2014;0,2;30,6;22,6;15,9;74,7
19/04/2014;0;31,7;23,4;16,2;72
20/04/2014;0;29,5;23,2;18,4;75
21/04/2014;0;29,1;22,7;17,2;76,2
22/04/2014;12,4;23,4;20,2;18;90,1
23/04/2014;0,2;23,9;19,5;16,5;
24/04/2014;2,8;25,5;20,5;17;83
25/04/2014;0;26,1;20,1;15,4;77,2
26/04/2014;0;24,9;18,8;13,6;75,2
27/04/2014;0;24,7;17,9;11,9;72,8
28/04/2014;0;25;18,3;12,5;69,7
29/04/2014;0;25,9;18,2;10,6;67,6
30/04/2014;0;26,5;17,7;10,2;69,2
01/05/2014;0;26,2;20,2;13,8;60,3
02/05/2014;0;26,7;20,2;13,4;73,1
03/05/2014;0;27,6;20,4;14,3;75,1
04/05/2014;0;28,7;20,6;12,6;66,9
05/05/2014;0;29,2;20,5;12,6;69,2
06/05/2014;0;29,5;21;13,6;71,2
07/05/2014;0;30,2;21;15;73,7
08/05/2014;0;29,7;21,2;13,7;69,1
09/05/2014;0;27;20,7;14,3;72,2
10/05/2014;0;24,6;18,7;14,4;67,2
11/05/2014;0;26;19;13,5;67,6
12/05/2014;0;26,3;18,3;10,6;70,6
13/05/2014;0;27,5;19,2;12,1;68
14/05/2014;0;27,7;19,2;12,2;70,2
15/05/2014;0;27,6;19,7;11,8;70
16/05/2014;0;28;19,1;11;67,3
17/05/2014;0;27,4;21,1;16,3;70,8
18/05/2014;0;26,7;20,5;15,6;75,8
19/05/2014;0;27,7;19,9;13,2;73,6
20/05/2014;0;28,1;19,4;10,6;70,7
21/05/2014;0;30,3;20,2;12,1;65,2
22/05/2014;4;29,5;22,4;18;62,6
23/05/2014;32,6;23,1;19,7;18;
24/05/2014;1,8;20,4;18;16,2;95,4
25/05/2014;0,6;20,7;17,4;15,4;94,2
26/05/2014;0;23;18,3;16;
27/05/2014;0;18,8;14,3;10,2;87,7
28/05/2014;0,2;20,8;15,8;11,6;83,3
29/05/2014;0;24;16,2;10,7;75,8
30/05/2014;0;25;16,9;9,7;64,6
31/05/2014;0,2;26,2;17,6;9,1;67,8
01/06/2014;0;21,2;17,5;13,9;88,8
02/06/2014;1,6;24;19,1;16,4;78,9
03/06/2014;0,2;22,2;14,8;7,3;64
04/06/2014;0;25,5;14,7;5,7;70,8
05/06/2014;0;29,2;18,1;9,5;73,7
06/06/2014;0;23,8;20,9;18;74,4
07/06/2014;0;30,8;22,1;16,1;72,1
08/06/2014;0;30,2;23,1;15,8;55,3
09/06/2014;0;28,3;22,5;16,8;64,8
10/06/2014;0;24,6;19,7;16,4;79,8
11/06/2014;0;27,2;20,1;14,9;71,4
12/06/2014;0;27,7;19,5;12,2;73,3
13/06/2014;0;28;19,8;12,9;71,2
14/06/2014;0;28,4;20,1;13,1;71,9
15/06/2014;0;27,4;20,3;13,9;75,2
16/06/2014;0;27;19,7;12,9;73,2
17/06/2014;0,2;28,3;19,8;12;67
18/06/2014;0;26,7;18,7;11,9;76
19/06/2014;0;22,6;17,4;14,4;78,8
20/06/2014;0;23,5;15,1;8,7;77,3
21/06/2014;0,2;23,9;16,1;10,5;
22/06/2014;0,2;26;17;9,6;
23/06/2014;0;27;17,9;11,2;75,4
24/06/2014;0;27,4;18,7;11,6;68,8
25/06/2014;0;27,4;18,9;11,7;69,5
26/06/2014;0;29,1;19,7;11,7;69
27/06/2014;0;30;20,3;11,7;67
28/06/2014;0;30,5;21;12,7;65
29/06/2014;0;23,7;18,9;15;79,8
30/06/2014;0;22,8;16,6;11;66,3
01/07/2014;0;25,1;15,3;6,5;62,8
02/07/2014;0;29,2;18,8;10,3;55,6
03/07/2014;0;31,4;20,6;10,9;62
